"","date","state","cases","deaths","new_cases","new_deaths","mask_mandate"
"7411","2021-02-11","Guam",8655,131,3,0,"no"
"7412","2021-02-12","Guam",8658,131,3,0,"no"
"7413","2021-02-13","Guam",8661,131,3,0,"no"
"7414","2021-02-14","Guam",8664,131,3,0,"no"
"7415","2021-02-15","Guam",8668,131,4,0,"no"
"7416","2021-02-16","Guam",8670,131,2,0,"no"
"7417","2021-02-17","Guam",8672,131,2,0,"no"
"7418","2021-02-18","Guam",8674,131,2,0,"no"
"7419","2021-02-19","Guam",8684,131,10,0,"no"
"7420","2021-02-20","Guam",8685,131,1,0,"no"
"7421","2021-02-21","Guam",8689,131,4,0,"no"
"7422","2021-02-22","Guam",8696,131,7,0,"no"
"7423","2021-02-23","Guam",8696,131,0,0,"no"
"7424","2021-02-24","Guam",8698,131,2,0,"no"
"7425","2021-02-25","Guam",8699,131,1,0,"no"
"7426","2021-02-26","Guam",8703,131,4,0,"no"
"7427","2021-02-27","Guam",8704,131,1,0,"no"
"7428","2021-02-28","Guam",8705,132,1,1,"no"
"7429","2021-03-01","Guam",8706,132,1,0,"no"
"7430","2021-03-02","Guam",8711,132,5,0,"no"
"7431","2021-03-03","Guam",8714,132,3,0,"no"
"7432","2021-03-04","Guam",8716,132,2,0,"no"
"7433","2021-03-05","Guam",8716,132,0,0,"no"
"7434","2021-03-06","Guam",8718,134,2,2,"no"
"7435","2021-03-07","Guam",8718,134,0,0,"no"
"7436","2021-03-08","Guam",8720,134,2,0,"no"
"7437","2021-03-09","Guam",8721,134,1,0,"no"
"7438","2021-03-10","Guam",8725,134,4,0,"no"
"7439","2021-03-11","Guam",8727,134,2,0,"no"
"7440","2021-03-12","Guam",8736,134,9,0,"no"
"7441","2021-03-13","Guam",8737,134,1,0,"no"
"7442","2021-03-14","Guam",8737,134,0,0,"no"
"7443","2021-03-15","Guam",8742,135,5,1,"no"
"7444","2021-03-16","Guam",8742,135,0,0,"no"
"7445","2021-03-17","Guam",8745,135,3,0,"no"
"7446","2021-03-18","Guam",8749,135,4,0,"no"
"7447","2021-03-19","Guam",8749,135,0,0,"no"
"7448","2021-03-20","Guam",8749,135,0,0,"no"
"7449","2021-03-21","Guam",8749,135,0,0,"no"
"7450","2021-03-22","Guam",8753,135,4,0,"no"
"7451","2021-03-23","Guam",8755,135,2,0,"no"
"7452","2021-03-24","Guam",8758,135,3,0,"no"
"7453","2021-03-25","Guam",8763,135,5,0,"no"
"7454","2021-03-26","Guam",8765,135,2,0,"no"
"7455","2021-03-27","Guam",8766,135,1,0,"no"
"7456","2021-03-28","Guam",8769,135,3,0,"no"
"7457","2021-03-29","Guam",8773,135,4,0,"no"
"7458","2021-03-30","Guam",8774,135,1,0,"no"
"7459","2021-03-31","Guam",8776,135,2,0,"no"
"7460","2021-04-01","Guam",8779,135,3,0,"no"
"7461","2021-04-02","Guam",8781,137,2,2,"no"
"7462","2021-04-03","Guam",8785,137,4,0,"no"
"7463","2021-04-04","Guam",8785,137,0,0,"no"
"7464","2021-04-05","Guam",8792,137,7,0,"no"
"7465","2021-04-06","Guam",8794,137,2,0,"no"
"7466","2021-04-07","Guam",8797,137,3,0,"no"
"7467","2021-04-08","Guam",8799,137,2,0,"no"
"7468","2021-04-09","Guam",8802,137,3,0,"no"
"7469","2021-04-10","Guam",8804,137,2,0,"no"
"7470","2021-04-11","Guam",8806,137,2,0,"no"
"7471","2021-04-12","Guam",8811,137,5,0,"no"
"7472","2021-04-13","Guam",8816,137,5,0,"no"
"7473","2021-04-14","Guam",8820,137,4,0,"no"
"7474","2021-04-15","Guam",8825,137,5,0,"no"
"7475","2021-04-16","Guam",8828,137,3,0,"no"
"7476","2021-04-17","Guam",8834,137,6,0,"no"
"7477","2021-04-18","Guam",8838,137,4,0,"no"
"7478","2021-04-19","Guam",8848,137,10,0,"no"
"7479","2021-04-20","Guam",8853,137,5,0,"no"
"7480","2021-04-21","Guam",8866,137,13,0,"no"
"7481","2021-04-22","Guam",8878,137,12,0,"no"
"7482","2021-04-23","Guam",8880,137,2,0,"no"
"7483","2021-04-24","Guam",8880,137,0,0,"no"
"7484","2021-04-25","Guam",8884,137,4,0,"no"
"7485","2021-04-26","Guam",8892,137,8,0,"no"
"7486","2021-04-27","Guam",8908,137,16,0,"no"
"7487","2021-04-28","Guam",8920,137,12,0,"no"
"7488","2021-04-29","Guam",8928,137,8,0,"no"
"7489","2021-04-30","Guam",8933,137,5,0,"no"
"7490","2021-05-01","Guam",8944,137,11,0,"no"
"7491","2021-05-02","Guam",8944,137,0,0,"no"
"7492","2021-05-03","Guam",8950,137,6,0,"no"
"7493","2021-05-04","Guam",8973,138,23,1,"no"
"7494","2021-05-05","Guam",8985,139,12,1,"no"
"7495","2021-05-06","Guam",8989,140,4,1,"no"
"7496","2021-05-07","Guam",8992,140,3,0,"no"
"7497","2021-05-08","Guam",9003,140,11,0,"no"
"7498","2021-05-09","Guam",9005,140,2,0,"no"
"7499","2021-05-10","Guam",9012,140,7,0,"no"
"7500","2021-05-11","Guam",9013,140,1,0,"no"
"7501","2021-05-12","Guam",9030,140,17,0,"no"
"7502","2021-05-13","Guam",9032,140,2,0,"no"
"7503","2021-05-14","Guam",9048,140,16,0,"no"
"7504","2021-05-15","Guam",9059,140,11,0,"no"
"7505","2021-05-16","Guam",9060,140,1,0,"no"
"7506","2021-05-17","Guam",9072,140,12,0,"no"
"7507","2021-05-18","Guam",9078,140,6,0,"no"
"7508","2021-05-19","Guam",9087,140,9,0,"no"
"7509","2021-05-20","Guam",9093,140,6,0,"no"
"7510","2021-05-21","Guam",9100,140,7,0,"no"
"7511","2021-05-22","Guam",9101,140,1,0,"no"
"7512","2021-05-23","Guam",9103,140,2,0,"no"
"7513","2021-05-24","Guam",9105,140,2,0,"no"
"7514","2021-05-25","Guam",9110,140,5,0,"no"
"7515","2021-05-26","Guam",9112,140,2,0,"no"
"7516","2021-05-27","Guam",9123,140,11,0,"no"
"7517","2021-05-28","Guam",9125,140,2,0,"no"
"7518","2021-05-29","Guam",9125,140,0,0,"no"
"7519","2021-05-30","Guam",9125,140,0,0,"no"
"7520","2021-05-31","Guam",9125,140,0,0,"no"
"7521","2021-06-01","Guam",9142,140,17,0,"no"
"7522","2021-06-02","Guam",9156,140,14,0,"no"
"7523","2021-06-03","Guam",9162,140,6,0,"no"
"7524","2021-06-04","Guam",9173,140,11,0,"no"
"7525","2021-06-05","Guam",9173,140,0,0,"no"
"7526","2021-06-06","Guam",9173,140,0,0,"no"
"7527","2021-06-07","Guam",9179,140,6,0,"no"
"7528","2021-06-08","Guam",9184,140,5,0,"no"
"7529","2021-06-09","Guam",9193,140,9,0,"no"
"7530","2021-06-10","Guam",9199,140,6,0,"no"
"7531","2021-06-11","Guam",9205,140,6,0,"no"
"7532","2021-06-12","Guam",9205,140,0,0,"no"
"7533","2021-06-13","Guam",9205,140,0,0,"no"
"7534","2021-06-14","Guam",9213,140,8,0,"no"
"7535","2021-06-15","Guam",9220,140,7,0,"no"
"7536","2021-06-16","Guam",9230,140,10,0,"no"
"7537","2021-06-17","Guam",9235,140,5,0,"no"
"7538","2021-06-18","Guam",9236,140,1,0,"no"
"7539","2021-06-19","Guam",9236,140,0,0,"no"
"7540","2021-06-20","Guam",9236,140,0,0,"no"
"7541","2021-06-21","Guam",9253,140,17,0,"no"
"7542","2021-06-22","Guam",9273,140,20,0,"no"
"7543","2021-06-23","Guam",9279,140,6,0,"no"
"7544","2021-06-24","Guam",9285,140,6,0,"no"
"7545","2021-06-25","Guam",9297,140,12,0,"no"
"7546","2021-06-26","Guam",9297,140,0,0,"no"
"7547","2021-06-27","Guam",9297,140,0,0,"no"
"7548","2021-06-28","Guam",9313,141,16,1,"no"
"7549","2021-06-29","Guam",9317,141,4,0,"no"
"7550","2021-06-30","Guam",9326,141,9,0,"no"
"7551","2021-07-01","Guam",9335,141,9,0,"no"
"7552","2021-07-02","Guam",9342,141,7,0,"no"
"7553","2021-07-03","Guam",9342,141,0,0,"no"
"7554","2021-07-04","Guam",9342,141,0,0,"no"
"7555","2021-07-05","Guam",9342,141,0,0,"no"
"7556","2021-07-06","Guam",9363,141,21,0,"no"
"7557","2021-07-07","Guam",9377,141,14,0,"no"
"7558","2021-07-08","Guam",9392,141,15,0,"no"
"7559","2021-07-09","Guam",9400,142,8,1,"no"
"7560","2021-07-10","Guam",9400,142,0,0,"no"
"7561","2021-07-11","Guam",9400,142,0,0,"no"
"7562","2021-07-12","Guam",9423,142,23,0,"no"
"7563","2021-07-13","Guam",9436,143,13,1,"no"
"7564","2021-07-14","Guam",9440,143,4,0,"no"
"7565","2021-07-15","Guam",9442,143,2,0,"no"
"7566","2021-07-16","Guam",9446,143,4,0,"no"
"7567","2021-07-17","Guam",9446,143,0,0,"no"
"7568","2021-07-18","Guam",9446,143,0,0,"no"
"7569","2021-07-19","Guam",9447,144,1,1,"no"
"7570","2021-07-20","Guam",9455,144,8,0,"no"
"7571","2021-07-21","Guam",9455,144,0,0,"no"
"7572","2021-07-22","Guam",9469,144,14,0,"no"
"7573","2021-07-23","Guam",9470,144,1,0,"no"
"7574","2021-07-24","Guam",9470,144,0,0,"no"
"7575","2021-07-25","Guam",9470,144,0,0,"no"
"7576","2021-07-26","Guam",9475,144,5,0,"no"
"7577","2021-07-27","Guam",9483,144,8,0,"no"
"7578","2021-07-28","Guam",9491,144,8,0,"no"
"7579","2021-07-29","Guam",9498,144,7,0,"no"
"7580","2021-07-30","Guam",9510,144,12,0,"no"
"7581","2021-07-31","Guam",9510,144,0,0,"no"
"7582","2021-08-01","Guam",9510,144,0,0,"no"
"7583","2021-08-02","Guam",9533,144,23,0,"no"
"7584","2021-08-03","Guam",9562,144,29,0,"no"
"7585","2021-08-04","Guam",9592,144,30,0,"no"
"7586","2021-08-05","Guam",9621,144,29,0,"no"
"7587","2021-08-06","Guam",9642,144,21,0,"no"
"7588","2021-08-07","Guam",9642,144,0,0,"no"
"7589","2021-08-08","Guam",9642,144,0,0,"no"
"7590","2021-08-09","Guam",9694,144,52,0,"no"
"7591","2021-08-10","Guam",9738,144,44,0,"no"
"7592","2021-08-11","Guam",9786,144,48,0,"no"
"7593","2021-08-12","Guam",9834,144,48,0,"no"
"7594","2021-08-13","Guam",9880,144,46,0,"no"
"7595","2021-08-14","Guam",9880,144,0,0,"no"
"7596","2021-08-15","Guam",9880,144,0,0,"no"
"7597","2021-08-16","Guam",9987,144,107,0,"no"
"7598","2021-08-17","Guam",10050,145,63,1,"no"
"7599","2021-08-18","Guam",10087,145,37,0,"no"
"7600","2021-08-19","Guam",10169,145,82,0,"no"
"7601","2021-08-20","Guam",10267,145,98,0,"no"
"7602","2021-08-21","Guam",10312,145,45,0,"no"
"7603","2021-08-22","Guam",10312,145,0,0,"no"
"7604","2021-08-23","Guam",10455,146,143,1,"no"
"7605","2021-08-24","Guam",10581,146,126,0,"no"
"7606","2021-08-25","Guam",10728,146,147,0,"no"
"7607","2021-08-26","Guam",10836,146,108,0,"no"
"7608","2021-08-27","Guam",11015,146,179,0,"no"
"7609","2021-08-28","Guam",11015,146,0,0,"no"
"7610","2021-08-29","Guam",11015,146,0,0,"no"
"7611","2021-08-30","Guam",11322,146,307,0,"no"
"7612","2021-08-31","Guam",11528,150,206,4,"no"
"7613","2021-09-01","Guam",11709,151,181,1,"no"
"7614","2021-09-02","Guam",11878,151,169,0,"no"
"7615","2021-09-03","Guam",12075,152,197,1,"no"
"7616","2021-09-04","Guam",12168,152,93,0,"no"
"7617","2021-09-05","Guam",12168,152,0,0,"no"
"7618","2021-09-06","Guam",12262,152,94,0,"no"
"7619","2021-09-07","Guam",12463,154,201,2,"no"
"7620","2021-09-08","Guam",12788,155,325,1,"no"
"7621","2021-09-09","Guam",12788,155,0,0,"no"
"7622","2021-09-10","Guam",13196,160,408,5,"no"
"7623","2021-09-11","Guam",13196,160,0,0,"no"
"7624","2021-09-12","Guam",13348,160,152,0,"no"
"7625","2021-09-13","Guam",13522,169,174,9,"no"
"7626","2021-09-14","Guam",13741,171,219,2,"no"
"7627","2021-09-15","Guam",13741,171,0,0,"no"
"7628","2021-09-16","Guam",13741,171,0,0,"no"
"7629","2021-09-17","Guam",14318,180,577,9,"no"
"7630","2021-09-18","Guam",14318,180,0,0,"no"
"7631","2021-09-19","Guam",14318,180,0,0,"no"
"7632","2021-09-20","Guam",14629,182,311,2,"no"
"7633","2021-09-21","Guam",14828,182,199,0,"no"
"7634","2021-09-22","Guam",14828,182,0,0,"no"
"7635","2021-09-23","Guam",15067,185,239,3,"no"
"7636","2021-09-24","Guam",15217,185,150,0,"no"
"7637","2021-09-25","Guam",15217,185,0,0,"no"
"7638","2021-09-26","Guam",15217,185,0,0,"no"
"7639","2021-09-27","Guam",15505,193,288,8,"no"
"7640","2021-09-28","Guam",15505,193,0,0,"no"
"7641","2021-09-29","Guam",15505,193,0,0,"no"
"7642","2021-09-30","Guam",16010,198,505,5,"no"
"7643","2021-10-01","Guam",16137,199,127,1,"no"
"7644","2021-10-02","Guam",16137,199,0,0,"no"
"7645","2021-10-03","Guam",16137,199,0,0,"no"
"7646","2021-10-04","Guam",16434,205,297,6,"no"
"7647","2021-10-05","Guam",16434,205,0,0,"no"
"7648","2021-10-06","Guam",16758,211,324,6,"no"
"7649","2021-10-07","Guam",16896,211,138,0,"no"
"7650","2021-10-08","Guam",17027,213,131,2,"no"
"7651","2021-10-09","Guam",17027,213,0,0,"no"
"7652","2021-10-10","Guam",17027,213,0,0,"no"
"7653","2021-10-11","Guam",17245,215,218,2,"no"
"7654","2021-10-12","Guam",17430,218,185,3,"no"
"7655","2021-10-13","Guam",17564,220,134,2,"no"
"7656","2021-10-14","Guam",17659,223,95,3,"no"
"7657","2021-10-15","Guam",17764,223,105,0,"no"
"7658","2021-10-16","Guam",17764,223,0,0,"no"
"7659","2021-10-17","Guam",17764,223,0,0,"no"
"7660","2021-10-18","Guam",17960,224,196,1,"no"
"7661","2021-10-19","Guam",18123,227,163,3,"no"
"7662","2021-10-20","Guam",18123,227,0,0,"no"
"7663","2021-10-21","Guam",18348,227,225,0,"no"
"7664","2021-10-22","Guam",18441,228,93,1,"no"
"7665","2021-10-23","Guam",18441,228,0,0,"no"
"7666","2021-10-24","Guam",18441,228,0,0,"no"
"7667","2021-10-25","Guam",18640,228,199,0,"no"
"7668","2021-10-26","Guam",18792,231,152,3,"no"
"7669","2021-10-27","Guam",18913,233,121,2,"no"
"7670","2021-10-28","Guam",19009,236,96,3,"no"
"7671","2021-10-29","Guam",19120,239,111,3,"no"
"7672","2021-10-30","Guam",19120,239,0,0,"no"
"7673","2021-10-31","Guam",19177,239,57,0,"no"
"7674","2021-11-01","Guam",19255,243,78,4,"no"
"7675","2021-11-02","Guam",19255,243,0,0,"no"
"7676","2021-11-03","Guam",19379,246,124,3,"no"
"7677","2021-11-04","Guam",19476,249,97,3,"no"
"7678","2021-11-05","Guam",19555,249,79,0,"no"
"7679","2021-11-06","Guam",19555,249,0,0,"no"
"7680","2021-11-07","Guam",19608,249,53,0,"no"
"7681","2021-11-08","Guam",19657,250,49,1,"no"
"7682","2021-11-09","Guam",19721,256,64,6,"no"
"7683","2021-11-10","Guam",19782,259,61,3,"no"
"7684","2021-11-11","Guam",19809,259,27,0,"no"
"7685","2021-11-12","Guam",19832,259,23,0,"no"
"7686","2021-11-13","Guam",19832,259,0,0,"no"
"7687","2021-11-14","Guam",19882,259,50,0,"no"
"7688","2021-11-15","Guam",19911,259,29,0,"no"
"7689","2021-11-16","Guam",19952,261,41,2,"no"
"7690","2021-11-17","Guam",19984,261,32,0,"no"
"7691","2021-11-18","Guam",20009,263,25,2,"no"
"7692","2021-11-19","Guam",20030,263,21,0,"no"
"7693","2021-11-20","Guam",20030,263,0,0,"no"
"7694","2021-11-21","Guam",20038,263,8,0,"no"
"7695","2021-11-22","Guam",20038,263,0,0,"no"
"7696","2021-11-23","Guam",20086,264,48,1,"no"
"7697","2021-11-24","Guam",20106,264,20,0,"no"
"7698","2021-11-25","Guam",20106,264,0,0,"no"
"7699","2021-11-26","Guam",20124,264,18,0,"no"
"7700","2020-03-06","Hawaii",1,0,0,0,"no"
"7701","2020-03-07","Hawaii",1,0,0,0,"no"
"7702","2020-03-08","Hawaii",2,0,1,0,"no"
"7703","2020-03-09","Hawaii",2,0,0,0,"no"
"7704","2020-03-10","Hawaii",2,0,0,0,"no"
"7705","2020-03-11","Hawaii",2,0,0,0,"no"
"7706","2020-03-12","Hawaii",2,0,0,0,"no"
"7707","2020-03-13","Hawaii",2,0,0,0,"no"
"7708","2020-03-14","Hawaii",4,0,2,0,"no"
"7709","2020-03-15","Hawaii",7,0,3,0,"no"
"7710","2020-03-16","Hawaii",10,0,3,0,"no"
"7711","2020-03-17","Hawaii",14,0,4,0,"no"
"7712","2020-03-18","Hawaii",16,0,2,0,"no"
"7713","2020-03-19","Hawaii",26,0,10,0,"no"
"7714","2020-03-20","Hawaii",37,0,11,0,"no"
"7715","2020-03-21","Hawaii",48,0,11,0,"no"
"7716","2020-03-22","Hawaii",56,0,8,0,"no"
"7717","2020-03-23","Hawaii",77,0,21,0,"no"
"7718","2020-03-24","Hawaii",90,0,13,0,"no"
"7719","2020-03-25","Hawaii",95,0,5,0,"no"
"7720","2020-03-26","Hawaii",106,0,11,0,"no"
"7721","2020-03-27","Hawaii",120,0,14,0,"no"
"7722","2020-03-28","Hawaii",151,0,31,0,"no"
"7723","2020-03-29","Hawaii",175,0,24,0,"no"
"7724","2020-03-30","Hawaii",204,0,29,0,"no"
"7725","2020-03-31","Hawaii",224,1,20,1,"no"
"7726","2020-04-01","Hawaii",258,1,34,0,"no"
"7727","2020-04-02","Hawaii",283,2,25,1,"no"
"7728","2020-04-03","Hawaii",317,3,34,1,"no"
"7729","2020-04-04","Hawaii",349,3,32,0,"no"
"7730","2020-04-05","Hawaii",369,4,20,1,"no"
"7731","2020-04-06","Hawaii",385,5,16,1,"no"
"7732","2020-04-07","Hawaii",408,5,23,0,"no"
"7733","2020-04-08","Hawaii",433,5,25,0,"no"
"7734","2020-04-09","Hawaii",440,6,7,1,"no"
"7735","2020-04-10","Hawaii",463,8,23,2,"no"
"7736","2020-04-11","Hawaii",484,8,21,0,"no"
"7737","2020-04-12","Hawaii",497,9,13,1,"no"
"7738","2020-04-13","Hawaii",502,9,5,0,"no"
"7739","2020-04-14","Hawaii",511,9,9,0,"no"
"7740","2020-04-15","Hawaii",524,9,13,0,"no"
"7741","2020-04-16","Hawaii",535,9,11,0,"no"
"7742","2020-04-17","Hawaii",547,9,12,0,"no"
"7743","2020-04-18","Hawaii",568,9,21,0,"no"
"7744","2020-04-19","Hawaii",574,10,6,1,"no"
"7745","2020-04-20","Hawaii",578,10,4,0,"no"
"7746","2020-04-21","Hawaii",580,12,2,2,"no"
"7747","2020-04-22","Hawaii",586,12,6,0,"no"
"7748","2020-04-23","Hawaii",590,12,4,0,"no"
"7749","2020-04-24","Hawaii",595,13,5,1,"no"
"7750","2020-04-25","Hawaii",597,14,2,1,"no"
"7751","2020-04-26","Hawaii",599,14,2,0,"no"
"7752","2020-04-27","Hawaii",600,16,1,2,"no"
"7753","2020-04-28","Hawaii",602,16,2,0,"no"
"7754","2020-04-29","Hawaii",605,16,3,0,"no"
"7755","2020-04-30","Hawaii",609,16,4,0,"no"
"7756","2020-05-01","Hawaii",610,16,1,0,"no"
"7757","2020-05-02","Hawaii",611,16,1,0,"no"
"7758","2020-05-03","Hawaii",611,17,0,1,"no"
"7759","2020-05-04","Hawaii",612,17,1,0,"no"
"7760","2020-05-05","Hawaii",615,17,3,0,"no"
"7761","2020-05-06","Hawaii",616,17,1,0,"no"
"7762","2020-05-07","Hawaii",619,17,3,0,"no"
"7763","2020-05-08","Hawaii",619,17,0,0,"no"
"7764","2020-05-09","Hawaii",620,17,1,0,"no"
"7765","2020-05-10","Hawaii",621,17,1,0,"no"
"7766","2020-05-11","Hawaii",623,17,2,0,"no"
"7767","2020-05-12","Hawaii",624,17,1,0,"no"
"7768","2020-05-13","Hawaii",627,17,3,0,"no"
"7769","2020-05-14","Hawaii",627,17,0,0,"no"
"7770","2020-05-15","Hawaii",628,17,1,0,"no"
"7771","2020-05-16","Hawaii",629,17,1,0,"no"
"7772","2020-05-17","Hawaii",630,17,1,0,"no"
"7773","2020-05-18","Hawaii",630,17,0,0,"no"
"7774","2020-05-19","Hawaii",631,17,1,0,"no"
"7775","2020-05-20","Hawaii",633,17,2,0,"no"
"7776","2020-05-21","Hawaii",637,17,4,0,"no"
"7777","2020-05-22","Hawaii",632,17,-5,0,"no"
"7778","2020-05-23","Hawaii",633,17,1,0,"no"
"7779","2020-05-24","Hawaii",633,17,0,0,"no"
"7780","2020-05-25","Hawaii",633,17,0,0,"no"
"7781","2020-05-26","Hawaii",633,17,0,0,"no"
"7782","2020-05-27","Hawaii",634,17,1,0,"no"
"7783","2020-05-28","Hawaii",637,17,3,0,"no"
"7784","2020-05-29","Hawaii",639,17,2,0,"no"
"7785","2020-05-30","Hawaii",641,17,2,0,"no"
"7786","2020-05-31","Hawaii",642,17,1,0,"no"
"7787","2020-06-01","Hawaii",642,17,0,0,"no"
"7788","2020-06-02","Hawaii",643,17,1,0,"no"
"7789","2020-06-03","Hawaii",643,17,0,0,"no"
"7790","2020-06-04","Hawaii",644,17,1,0,"no"
"7791","2020-06-05","Hawaii",653,17,9,0,"no"
"7792","2020-06-06","Hawaii",661,17,8,0,"no"
"7793","2020-06-07","Hawaii",663,17,2,0,"no"
"7794","2020-06-08","Hawaii",664,17,1,0,"no"
"7795","2020-06-09","Hawaii",670,17,6,0,"no"
"7796","2020-06-10","Hawaii",673,17,3,0,"no"
"7797","2020-06-11","Hawaii",680,17,7,0,"no"
"7798","2020-06-12","Hawaii",694,17,14,0,"no"
"7799","2020-06-13","Hawaii",711,17,17,0,"no"
"7800","2020-06-14","Hawaii",716,17,5,0,"no"
"7801","2020-06-15","Hawaii",724,17,8,0,"no"
"7802","2020-06-16","Hawaii",728,17,4,0,"no"
"7803","2020-06-17","Hawaii",732,17,4,0,"no"
"7804","2020-06-18","Hawaii",750,17,18,0,"no"
"7805","2020-06-19","Hawaii",777,17,27,0,"no"
"7806","2020-06-20","Hawaii",791,17,14,0,"no"
"7807","2020-06-21","Hawaii",802,17,11,0,"no"
"7808","2020-06-22","Hawaii",804,17,2,0,"no"
"7809","2020-06-23","Hawaii",807,17,3,0,"no"
"7810","2020-06-24","Hawaii",821,17,14,0,"no"
"7811","2020-06-25","Hawaii",836,17,15,0,"no"
"7812","2020-06-26","Hawaii",850,17,14,0,"no"
"7813","2020-06-27","Hawaii",856,18,6,1,"no"
"7814","2020-06-28","Hawaii",883,18,27,0,"no"
"7815","2020-06-29","Hawaii",884,18,1,0,"no"
"7816","2020-06-30","Hawaii",901,18,17,0,"no"
"7817","2020-07-01","Hawaii",909,18,8,0,"no"
"7818","2020-07-02","Hawaii",929,18,20,0,"no"
"7819","2020-07-03","Hawaii",957,19,28,1,"no"
"7820","2020-07-04","Hawaii",981,19,24,0,"no"
"7821","2020-07-05","Hawaii",1005,19,24,0,"no"
"7822","2020-07-06","Hawaii",1012,19,7,0,"no"
"7823","2020-07-07","Hawaii",1053,19,41,0,"no"
"7824","2020-07-08","Hawaii",1076,19,23,0,"no"
"7825","2020-07-09","Hawaii",1112,19,36,0,"no"
"7826","2020-07-10","Hawaii",1139,19,27,0,"no"
"7827","2020-07-11","Hawaii",1181,19,42,0,"no"
"7828","2020-07-12","Hawaii",1201,19,20,0,"no"
"7829","2020-07-13","Hawaii",1222,21,21,2,"no"
"7830","2020-07-14","Hawaii",1243,21,21,0,"no"
"7831","2020-07-15","Hawaii",1271,21,28,0,"no"
"7832","2020-07-16","Hawaii",1290,21,19,0,"no"
"7833","2020-07-17","Hawaii",1312,22,22,1,"no"
"7834","2020-07-18","Hawaii",1332,23,20,1,"no"
"7835","2020-07-19","Hawaii",1359,23,27,0,"no"
"7836","2020-07-20","Hawaii",1371,23,12,0,"no"
"7837","2020-07-21","Hawaii",1396,23,25,0,"no"
"7838","2020-07-22","Hawaii",1413,24,17,1,"no"
"7839","2020-07-23","Hawaii",1468,25,55,1,"no"
"7840","2020-07-24","Hawaii",1526,25,58,0,"no"
"7841","2020-07-25","Hawaii",1597,25,71,0,"no"
"7842","2020-07-26","Hawaii",1660,25,63,0,"no"
"7843","2020-07-27","Hawaii",1688,25,28,0,"no"
"7844","2020-07-28","Hawaii",1734,25,46,0,"no"
"7845","2020-07-29","Hawaii",1842,25,108,0,"no"
"7846","2020-07-30","Hawaii",1966,25,124,0,"no"
"7847","2020-07-31","Hawaii",2088,25,122,0,"no"
"7848","2020-08-01","Hawaii",2174,25,86,0,"no"
"7849","2020-08-02","Hawaii",2219,25,45,0,"no"
"7850","2020-08-03","Hawaii",2425,25,206,0,"no"
"7851","2020-08-04","Hawaii",2568,26,143,1,"no"
"7852","2020-08-05","Hawaii",2740,26,172,0,"no"
"7853","2020-08-06","Hawaii",2891,28,151,2,"no"
"7854","2020-08-07","Hawaii",3092,30,201,2,"no"
"7855","2020-08-08","Hawaii",3323,30,231,0,"no"
"7856","2020-08-09","Hawaii",3475,30,152,0,"no"
"7857","2020-08-10","Hawaii",3615,33,140,3,"no"
"7858","2020-08-11","Hawaii",3733,35,118,2,"no"
"7859","2020-08-12","Hawaii",3935,37,202,2,"no"
"7860","2020-08-13","Hawaii",4289,39,354,2,"no"
"7861","2020-08-14","Hawaii",4520,39,231,0,"no"
"7862","2020-08-15","Hawaii",4802,39,282,0,"no"
"7863","2020-08-16","Hawaii",5019,39,217,0,"no"
"7864","2020-08-17","Hawaii",5192,39,173,0,"no"
"7865","2020-08-18","Hawaii",5326,40,134,1,"no"
"7866","2020-08-19","Hawaii",5586,41,260,1,"no"
"7867","2020-08-20","Hawaii",5821,44,235,3,"no"
"7868","2020-08-21","Hawaii",6049,45,228,1,"no"
"7869","2020-08-22","Hawaii",6333,46,284,1,"no"
"7870","2020-08-23","Hawaii",6577,46,244,0,"no"
"7871","2020-08-24","Hawaii",6746,48,169,2,"no"
"7872","2020-08-25","Hawaii",6961,48,215,0,"no"
"7873","2020-08-26","Hawaii",7236,50,275,2,"no"
"7874","2020-08-27","Hawaii",7542,54,306,4,"no"
"7875","2020-08-28","Hawaii",7806,58,264,4,"no"
"7876","2020-08-29","Hawaii",8115,61,309,3,"no"
"7877","2020-08-30","Hawaii",8315,62,200,1,"no"
"7878","2020-08-31","Hawaii",8447,69,132,7,"no"
"7879","2020-09-01","Hawaii",8628,73,181,4,"no"
"7880","2020-09-02","Hawaii",8966,74,338,1,"no"
"7881","2020-09-03","Hawaii",9177,78,211,4,"no"
"7882","2020-09-04","Hawaii",9448,80,271,2,"no"
"7883","2020-09-05","Hawaii",9667,83,219,3,"no"
"7884","2020-09-06","Hawaii",9829,84,162,1,"no"
"7885","2020-09-07","Hawaii",9933,85,104,1,"no"
"7886","2020-09-08","Hawaii",10130,87,197,2,"no"
"7887","2020-09-09","Hawaii",10228,90,98,3,"no"
"7888","2020-09-10","Hawaii",10397,93,169,3,"no"
"7889","2020-09-11","Hawaii",10567,95,170,2,"no"
"7890","2020-09-12","Hawaii",10696,96,129,1,"no"
"7891","2020-09-13","Hawaii",10808,98,112,2,"no"
