"","state","date","cases","deaths","weekday","new_cases","new_deaths","mask_mandate","mandate_start","mandate_end","population","us_population"
"3712","Pennsylvania",2020-09-01,139591,7764,"Tuesday",4788,98,"no",2020-07-01,2021-06-28,12807060,327167434
"3713","Pennsylvania",2020-09-08,145191,7862,"Tuesday",5600,98,"no",2020-07-01,2021-06-28,12807060,327167434
"3714","Pennsylvania",2020-09-15,151081,7945,"Tuesday",5890,83,"no",2020-07-01,2021-06-28,12807060,327167434
"3715","Pennsylvania",2020-09-22,156512,8099,"Tuesday",5431,154,"no",2020-07-01,2021-06-28,12807060,327167434
"3716","Pennsylvania",2020-09-29,163219,8196,"Tuesday",6707,97,"no",2020-07-01,2021-06-28,12807060,327167434
"3717","Pennsylvania",2020-10-06,170255,8318,"Tuesday",7036,122,"no",2020-07-01,2021-06-28,12807060,327167434
"3718","Pennsylvania",2020-10-13,179673,8458,"Tuesday",9418,140,"no",2020-07-01,2021-06-28,12807060,327167434
"3719","Puerto Rico",2021-01-05,112934,NA,"Tuesday",3529,NA,"no",NA,NA,NA,NA
"3720","Puerto Rico",2021-01-12,118042,NA,"Tuesday",5108,NA,"no",NA,NA,NA,NA
"3721","Puerto Rico",2020-12-01,86935,NA,"Tuesday",4772,NA,"no",NA,NA,NA,NA
"3722","Puerto Rico",2020-12-08,91931,NA,"Tuesday",4996,NA,"no",NA,NA,NA,NA
"3723","Puerto Rico",2020-11-10,72310,NA,"Tuesday",3367,NA,"no",NA,NA,NA,NA
"3724","Puerto Rico",2020-11-17,77200,NA,"Tuesday",4890,NA,"no",NA,NA,NA,NA
"3725","Puerto Rico",2020-11-24,82163,NA,"Tuesday",4963,NA,"no",NA,NA,NA,NA
"3726","Puerto Rico",2020-03-17,5,0,"Tuesday",0,0,"no",NA,NA,NA,NA
"3727","Puerto Rico",2020-03-24,39,2,"Tuesday",34,2,"no",NA,NA,NA,NA
"3728","Puerto Rico",2020-03-31,239,8,"Tuesday",200,6,"no",NA,NA,NA,NA
"3729","Puerto Rico",2020-04-07,573,23,"Tuesday",334,15,"no",NA,NA,NA,NA
"3730","Puerto Rico",2020-04-14,923,45,"Tuesday",350,22,"no",NA,NA,NA,NA
"3731","Puerto Rico",2020-04-21,915,43,"Tuesday",-8,-2,"no",NA,NA,NA,NA
"3732","Puerto Rico",2020-04-28,1400,86,"Tuesday",485,43,"no",NA,NA,NA,NA
"3733","Puerto Rico",2021-02-09,130017,NA,"Tuesday",1876,NA,"no",NA,NA,NA,NA
"3734","Puerto Rico",2021-02-16,131932,NA,"Tuesday",1915,NA,"no",NA,NA,NA,NA
"3735","Puerto Rico",2021-02-23,133091,NA,"Tuesday",1159,NA,"no",NA,NA,NA,NA
"3736","Puerto Rico",2021-03-02,134350,NA,"Tuesday",1259,NA,"no",NA,NA,NA,NA
"3737","Puerto Rico",2021-03-09,135552,NA,"Tuesday",1202,NA,"no",NA,NA,NA,NA
"3738","Puerto Rico",2021-03-16,136826,NA,"Tuesday",1274,NA,"no",NA,NA,NA,NA
"3739","Puerto Rico",2020-09-15,38172,NA,"Tuesday",2668,NA,"no",NA,NA,NA,NA
"3740","Puerto Rico",2020-09-22,42596,NA,"Tuesday",4424,NA,"no",NA,NA,NA,NA
"3741","Puerto Rico",2020-09-29,48467,NA,"Tuesday",5871,NA,"no",NA,NA,NA,NA
"3742","Puerto Rico",2020-10-06,51737,NA,"Tuesday",3270,NA,"no",NA,NA,NA,NA
"3743","Puerto Rico",2020-10-13,54540,NA,"Tuesday",2803,NA,"no",NA,NA,NA,NA
"3744","Puerto Rico",2021-01-19,121988,NA,"Tuesday",3946,NA,"no",NA,NA,NA,NA
"3745","Puerto Rico",2021-01-26,125684,NA,"Tuesday",3696,NA,"no",NA,NA,NA,NA
"3746","Puerto Rico",2021-02-02,128141,NA,"Tuesday",2457,NA,"no",NA,NA,NA,NA
"3747","Puerto Rico",2020-08-11,23403,NA,"Tuesday",4079,NA,"no",NA,NA,NA,NA
"3748","Puerto Rico",2020-08-18,27713,NA,"Tuesday",4310,NA,"no",NA,NA,NA,NA
"3749","Puerto Rico",2020-08-25,30720,NA,"Tuesday",3007,NA,"no",NA,NA,NA,NA
"3750","Puerto Rico",2020-09-01,33421,NA,"Tuesday",2701,NA,"no",NA,NA,NA,NA
"3751","Puerto Rico",2020-09-08,35504,NA,"Tuesday",2083,NA,"no",NA,NA,NA,NA
"3752","Puerto Rico",2020-12-15,97034,NA,"Tuesday",5103,NA,"no",NA,NA,NA,NA
"3753","Puerto Rico",2020-12-22,103527,NA,"Tuesday",6493,NA,"no",NA,NA,NA,NA
"3754","Puerto Rico",2020-12-29,109405,NA,"Tuesday",5878,NA,"no",NA,NA,NA,NA
"3755","Puerto Rico",2021-04-13,149993,NA,"Tuesday",6356,NA,"no",NA,NA,NA,NA
"3756","Puerto Rico",2021-04-20,157755,NA,"Tuesday",7762,NA,"no",NA,NA,NA,NA
"3757","Puerto Rico",2021-04-27,163652,NA,"Tuesday",5897,NA,"no",NA,NA,NA,NA
"3758","Puerto Rico",2021-05-04,167122,NA,"Tuesday",3470,NA,"no",NA,NA,NA,NA
"3759","Puerto Rico",2021-05-11,169341,NA,"Tuesday",2219,NA,"no",NA,NA,NA,NA
"3760","Puerto Rico",2021-05-18,170675,NA,"Tuesday",1334,NA,"no",NA,NA,NA,NA
"3761","Puerto Rico",2021-05-25,171698,NA,"Tuesday",1023,NA,"no",NA,NA,NA,NA
"3762","Puerto Rico",2021-06-01,172372,NA,"Tuesday",674,NA,"no",NA,NA,NA,NA
"3763","Puerto Rico",2021-06-08,172747,NA,"Tuesday",375,NA,"no",NA,NA,NA,NA
"3764","Puerto Rico",2021-06-15,173064,NA,"Tuesday",317,NA,"no",NA,NA,NA,NA
"3765","Puerto Rico",2021-06-22,173397,NA,"Tuesday",333,NA,"no",NA,NA,NA,NA
"3766","Puerto Rico",2021-06-29,173636,NA,"Tuesday",239,NA,"no",NA,NA,NA,NA
"3767","Puerto Rico",2021-07-06,174021,NA,"Tuesday",385,NA,"no",NA,NA,NA,NA
"3768","Puerto Rico",2021-07-13,174559,NA,"Tuesday",538,NA,"no",NA,NA,NA,NA
"3769","Puerto Rico",2021-09-28,214366,NA,"Tuesday",1519,NA,"no",NA,NA,NA,NA
"3770","Puerto Rico",2021-10-05,215412,NA,"Tuesday",1046,NA,"no",NA,NA,NA,NA
"3771","Puerto Rico",2021-10-12,216300,NA,"Tuesday",888,NA,"no",NA,NA,NA,NA
"3772","Puerto Rico",2021-10-19,217116,NA,"Tuesday",816,NA,"no",NA,NA,NA,NA
"3773","Puerto Rico",2021-10-26,217837,NA,"Tuesday",721,NA,"no",NA,NA,NA,NA
"3774","Puerto Rico",2020-05-05,1922,NA,"Tuesday",522,NA,"no",NA,NA,NA,NA
"3775","Puerto Rico",2021-11-02,218496,NA,"Tuesday",659,NA,"no",NA,NA,NA,NA
"3776","Puerto Rico",2021-11-09,219383,NA,"Tuesday",887,NA,"no",NA,NA,NA,NA
"3777","Puerto Rico",2021-11-16,220234,NA,"Tuesday",851,NA,"no",NA,NA,NA,NA
"3778","Puerto Rico",2021-11-23,221100,NA,"Tuesday",866,NA,"no",NA,NA,NA,NA
"3779","Puerto Rico",2021-03-23,138358,NA,"Tuesday",1532,NA,"no",NA,NA,NA,NA
"3780","Puerto Rico",2021-03-30,140550,NA,"Tuesday",2192,NA,"no",NA,NA,NA,NA
"3781","Puerto Rico",2021-04-06,143637,NA,"Tuesday",3087,NA,"no",NA,NA,NA,NA
"3782","Puerto Rico",2020-07-21,12940,NA,"Tuesday",2817,NA,"no",NA,NA,NA,NA
"3783","Puerto Rico",2020-07-28,15840,NA,"Tuesday",2900,NA,"no",NA,NA,NA,NA
"3784","Puerto Rico",2020-08-04,19324,NA,"Tuesday",3484,NA,"no",NA,NA,NA,NA
"3785","Puerto Rico",2020-10-20,58643,NA,"Tuesday",4103,NA,"no",NA,NA,NA,NA
"3786","Puerto Rico",2020-10-27,63497,NA,"Tuesday",4854,NA,"no",NA,NA,NA,NA
"3787","Puerto Rico",2020-11-03,68943,NA,"Tuesday",5446,NA,"no",NA,NA,NA,NA
"3788","Puerto Rico",2021-08-24,198602,NA,"Tuesday",5800,NA,"no",NA,NA,NA,NA
"3789","Puerto Rico",2021-08-31,204067,NA,"Tuesday",5465,NA,"no",NA,NA,NA,NA
"3790","Puerto Rico",2021-09-07,208063,NA,"Tuesday",3996,NA,"no",NA,NA,NA,NA
"3791","Puerto Rico",2021-09-14,210750,NA,"Tuesday",2687,NA,"no",NA,NA,NA,NA
"3792","Puerto Rico",2021-09-21,212847,NA,"Tuesday",2097,NA,"no",NA,NA,NA,NA
"3793","Puerto Rico",2020-06-30,7465,NA,"Tuesday",780,NA,"no",NA,NA,NA,NA
"3794","Puerto Rico",2020-07-07,8714,NA,"Tuesday",1249,NA,"no",NA,NA,NA,NA
"3795","Puerto Rico",2020-07-14,10123,NA,"Tuesday",1409,NA,"no",NA,NA,NA,NA
"3796","Puerto Rico",2021-07-20,175708,NA,"Tuesday",1149,NA,"no",NA,NA,NA,NA
"3797","Puerto Rico",2021-07-27,177936,NA,"Tuesday",2228,NA,"no",NA,NA,NA,NA
"3798","Puerto Rico",2021-08-03,181435,NA,"Tuesday",3499,NA,"no",NA,NA,NA,NA
"3799","Puerto Rico",2021-08-10,186454,NA,"Tuesday",5019,NA,"no",NA,NA,NA,NA
"3800","Puerto Rico",2021-08-17,192802,NA,"Tuesday",6348,NA,"no",NA,NA,NA,NA
"3801","Puerto Rico",2020-05-26,3324,NA,"Tuesday",519,NA,"no",NA,NA,NA,NA
"3802","Puerto Rico",2020-06-02,3935,NA,"Tuesday",611,NA,"no",NA,NA,NA,NA
"3803","Puerto Rico",2020-06-09,5185,NA,"Tuesday",1250,NA,"no",NA,NA,NA,NA
"3804","Puerto Rico",2020-06-16,5951,NA,"Tuesday",766,NA,"no",NA,NA,NA,NA
"3805","Puerto Rico",2020-06-23,6685,NA,"Tuesday",734,NA,"no",NA,NA,NA,NA
"3806","Puerto Rico",2020-05-12,2299,NA,"Tuesday",377,NA,"no",NA,NA,NA,NA
"3807","Puerto Rico",2020-05-19,2805,NA,"Tuesday",506,NA,"no",NA,NA,NA,NA
"3808","Rhode Island",2020-03-17,23,0,"Tuesday",18,0,"no",2020-05-08,2021-07-06,1057315,327167434
"3809","Rhode Island",2020-03-24,124,0,"Tuesday",101,0,"no",2020-05-08,2021-07-06,1057315,327167434
"3810","Rhode Island",2020-03-03,2,0,"Tuesday",0,0,"no",2020-05-08,2021-07-06,1057315,327167434
"3811","Rhode Island",2020-03-10,5,0,"Tuesday",3,0,"no",2020-05-08,2021-07-06,1057315,327167434
"3812","Rhode Island",2020-05-05,9933,355,"Tuesday",2007,116,"no",2020-05-08,2021-07-06,1057315,327167434
"3813","Rhode Island",2020-05-12,11614,444,"Tuesday",1681,89,"no",2020-05-08,2021-07-06,1057315,327167434
"3814","Rhode Island",2020-05-19,12951,532,"Tuesday",1337,88,"no",2020-05-08,2021-07-06,1057315,327167434
"3815","Rhode Island",2020-05-26,14210,634,"Tuesday",1259,102,"no",2020-05-08,2021-07-06,1057315,327167434
"3816","Rhode Island",2020-06-02,15112,732,"Tuesday",902,98,"no",2020-05-08,2021-07-06,1057315,327167434
"3817","Rhode Island",2020-06-09,15691,808,"Tuesday",579,76,"no",2020-05-08,2021-07-06,1057315,327167434
"3818","Rhode Island",2020-06-16,16164,865,"Tuesday",473,57,"no",2020-05-08,2021-07-06,1057315,327167434
"3819","Rhode Island",2020-06-23,16533,906,"Tuesday",369,41,"no",2020-05-08,2021-07-06,1057315,327167434
"3820","Rhode Island",2020-03-31,488,8,"Tuesday",364,8,"no",2020-05-08,2021-07-06,1057315,327167434
"3821","Rhode Island",2020-04-07,1229,30,"Tuesday",741,22,"no",2020-05-08,2021-07-06,1057315,327167434
"3822","Rhode Island",2020-04-14,3251,80,"Tuesday",2022,50,"no",2020-05-08,2021-07-06,1057315,327167434
"3823","Rhode Island",2020-04-21,5500,171,"Tuesday",2249,91,"no",2020-05-08,2021-07-06,1057315,327167434
"3824","Rhode Island",2020-04-28,7926,239,"Tuesday",2426,68,"no",2020-05-08,2021-07-06,1057315,327167434
"3825","Rhode Island",2020-08-04,19390,1011,"Tuesday",665,6,"no",2020-05-08,2021-07-06,1057315,327167434
"3826","Rhode Island",2020-08-11,20053,1016,"Tuesday",663,5,"no",2020-05-08,2021-07-06,1057315,327167434
"3827","Rhode Island",2020-08-18,20692,1024,"Tuesday",639,8,"no",2020-05-08,2021-07-06,1057315,327167434
"3828","Rhode Island",2020-08-25,21372,1039,"Tuesday",680,15,"no",2020-05-08,2021-07-06,1057315,327167434
"3829","Rhode Island",2020-09-01,22002,1050,"Tuesday",630,11,"no",2020-05-08,2021-07-06,1057315,327167434
"3830","Rhode Island",2020-09-08,22592,1059,"Tuesday",590,9,"no",2020-05-08,2021-07-06,1057315,327167434
"3831","Rhode Island",2020-09-15,23250,1078,"Tuesday",658,19,"no",2020-05-08,2021-07-06,1057315,327167434
"3832","Rhode Island",2020-09-22,24044,1099,"Tuesday",794,21,"no",2020-05-08,2021-07-06,1057315,327167434
"3833","Rhode Island",2020-06-30,16813,950,"Tuesday",280,44,"no",2020-05-08,2021-07-06,1057315,327167434
"3834","Rhode Island",2020-07-07,17154,969,"Tuesday",341,19,"no",2020-05-08,2021-07-06,1057315,327167434
"3835","Rhode Island",2020-07-14,17588,985,"Tuesday",434,16,"no",2020-05-08,2021-07-06,1057315,327167434
"3836","Rhode Island",2020-07-21,17986,996,"Tuesday",398,11,"no",2020-05-08,2021-07-06,1057315,327167434
"3837","Rhode Island",2020-07-28,18725,1005,"Tuesday",739,9,"no",2020-05-08,2021-07-06,1057315,327167434
"3838","Rhode Island",2021-01-19,107066,2045,"Tuesday",5673,75,"no",2020-05-08,2021-07-06,1057315,327167434
"3839","Rhode Island",2021-01-26,112396,2126,"Tuesday",5330,81,"no",2020-05-08,2021-07-06,1057315,327167434
"3840","Rhode Island",2021-02-02,116191,2186,"Tuesday",3795,60,"no",2020-05-08,2021-07-06,1057315,327167434
"3841","Rhode Island",2021-02-09,119434,2248,"Tuesday",3243,62,"no",2020-05-08,2021-07-06,1057315,327167434
"3842","Rhode Island",2021-02-16,122072,2344,"Tuesday",2638,96,"no",2020-05-08,2021-07-06,1057315,327167434
"3843","Rhode Island",2021-02-23,124262,2476,"Tuesday",2190,132,"no",2020-05-08,2021-07-06,1057315,327167434
"3844","Rhode Island",2021-03-02,126849,2525,"Tuesday",2587,49,"no",2020-05-08,2021-07-06,1057315,327167434
"3845","Rhode Island",2021-03-09,129277,2556,"Tuesday",2428,31,"no",2020-05-08,2021-07-06,1057315,327167434
"3846","Rhode Island",2021-03-16,131750,2583,"Tuesday",2473,27,"no",2020-05-08,2021-07-06,1057315,327167434
"3847","Rhode Island",2021-03-23,134336,2606,"Tuesday",2586,23,"no",2020-05-08,2021-07-06,1057315,327167434
"3848","Rhode Island",2021-03-30,136765,2618,"Tuesday",2429,12,"no",2020-05-08,2021-07-06,1057315,327167434
"3849","Rhode Island",2021-04-06,139549,2632,"Tuesday",2784,14,"no",2020-05-08,2021-07-06,1057315,327167434
"3850","Rhode Island",2021-04-13,142774,2640,"Tuesday",3225,8,"no",2020-05-08,2021-07-06,1057315,327167434
"3851","Rhode Island",2021-04-20,145358,2654,"Tuesday",2584,14,"no",2020-05-08,2021-07-06,1057315,327167434
"3852","Rhode Island",2021-04-27,147220,2664,"Tuesday",1862,10,"no",2020-05-08,2021-07-06,1057315,327167434
"3853","Rhode Island",2021-05-04,148929,2681,"Tuesday",1709,17,"no",2020-05-08,2021-07-06,1057315,327167434
"3854","Rhode Island",2021-05-11,150097,2694,"Tuesday",1168,13,"no",2020-05-08,2021-07-06,1057315,327167434
"3855","Rhode Island",2021-05-18,150737,2703,"Tuesday",640,9,"no",2020-05-08,2021-07-06,1057315,327167434
"3856","Rhode Island",2021-05-25,151502,2707,"Tuesday",765,4,"no",2020-05-08,2021-07-06,1057315,327167434
"3857","Rhode Island",2021-06-01,151844,2712,"Tuesday",342,5,"no",2020-05-08,2021-07-06,1057315,327167434
"3858","Rhode Island",2021-06-08,152106,2719,"Tuesday",262,7,"no",2020-05-08,2021-07-06,1057315,327167434
"3859","Rhode Island",2021-06-15,152306,2723,"Tuesday",200,4,"no",2020-05-08,2021-07-06,1057315,327167434
"3860","Rhode Island",2021-06-22,152443,2726,"Tuesday",137,3,"no",2020-05-08,2021-07-06,1057315,327167434
"3861","Rhode Island",2021-06-29,152589,2728,"Tuesday",146,2,"no",2020-05-08,2021-07-06,1057315,327167434
"3862","Rhode Island",2020-09-29,24556,1113,"Tuesday",512,14,"no",2020-05-08,2021-07-06,1057315,327167434
"3863","Rhode Island",2020-10-06,25596,1125,"Tuesday",1040,12,"no",2020-05-08,2021-07-06,1057315,327167434
"3864","Rhode Island",2020-10-13,26960,1139,"Tuesday",1364,14,"no",2020-05-08,2021-07-06,1057315,327167434
"3865","Rhode Island",2020-10-20,28649,1164,"Tuesday",1689,25,"no",2020-05-08,2021-07-06,1057315,327167434
"3866","Rhode Island",2020-10-27,31445,1188,"Tuesday",2796,24,"no",2020-05-08,2021-07-06,1057315,327167434
"3867","Rhode Island",2020-11-03,34543,1212,"Tuesday",3098,24,"no",2020-05-08,2021-07-06,1057315,327167434
"3868","Rhode Island",2020-11-10,38798,1237,"Tuesday",4255,25,"no",2020-05-08,2021-07-06,1057315,327167434
"3869","Rhode Island",2020-11-17,44528,1278,"Tuesday",5730,41,"no",2020-05-08,2021-07-06,1057315,327167434
"3870","Rhode Island",2020-11-24,51424,1325,"Tuesday",6896,47,"no",2020-05-08,2021-07-06,1057315,327167434
"3871","Rhode Island",2020-12-01,57906,1380,"Tuesday",6482,55,"no",2020-05-08,2021-07-06,1057315,327167434
"3872","Rhode Island",2020-12-08,67067,1470,"Tuesday",9161,90,"no",2020-05-08,2021-07-06,1057315,327167434
"3873","Rhode Island",2020-12-15,75237,1570,"Tuesday",8170,100,"no",2020-05-08,2021-07-06,1057315,327167434
"3874","Rhode Island",2020-12-22,81187,1678,"Tuesday",5950,108,"no",2020-05-08,2021-07-06,1057315,327167434
"3875","Rhode Island",2020-12-29,86789,1760,"Tuesday",5602,82,"no",2020-05-08,2021-07-06,1057315,327167434
"3876","Rhode Island",2021-01-05,93852,1870,"Tuesday",7063,110,"no",2020-05-08,2021-07-06,1057315,327167434
"3877","Rhode Island",2021-01-12,101393,1970,"Tuesday",7541,100,"no",2020-05-08,2021-07-06,1057315,327167434
"3878","Rhode Island",2021-10-26,178646,2876,"Tuesday",1366,9,"no",2020-05-08,2021-07-06,1057315,327167434
"3879","Rhode Island",2021-11-02,180187,2881,"Tuesday",1541,5,"no",2020-05-08,2021-07-06,1057315,327167434
"3880","Rhode Island",2021-11-09,182175,2884,"Tuesday",1988,3,"no",2020-05-08,2021-07-06,1057315,327167434
"3881","Rhode Island",2021-11-16,184777,2901,"Tuesday",2602,17,"no",2020-05-08,2021-07-06,1057315,327167434
"3882","Rhode Island",2021-11-23,188135,2913,"Tuesday",3358,12,"no",2020-05-08,2021-07-06,1057315,327167434
"3883","Rhode Island",2021-08-24,160565,2759,"Tuesday",1951,12,"no",2020-05-08,2021-07-06,1057315,327167434
"3884","Rhode Island",2021-07-27,153802,2739,"Tuesday",634,1,"no",2020-05-08,2021-07-06,1057315,327167434
"3885","Rhode Island",2021-07-06,152698,2730,"Tuesday",109,2,"no",2020-05-08,2021-07-06,1057315,327167434
"3886","Rhode Island",2021-07-13,152842,2731,"Tuesday",144,1,"no",2020-05-08,2021-07-06,1057315,327167434
"3887","Rhode Island",2021-07-20,153168,2738,"Tuesday",326,7,"no",2020-05-08,2021-07-06,1057315,327167434
"3888","Rhode Island",2021-08-03,154985,2740,"Tuesday",1183,1,"no",2020-05-08,2021-07-06,1057315,327167434
"3889","Rhode Island",2021-08-10,156539,2744,"Tuesday",1554,4,"no",2020-05-08,2021-07-06,1057315,327167434
"3890","Rhode Island",2021-08-17,158614,2747,"Tuesday",2075,3,"no",2020-05-08,2021-07-06,1057315,327167434
"3891","Rhode Island",2021-10-19,177280,2867,"Tuesday",1793,11,"no",2020-05-08,2021-07-06,1057315,327167434
"3892","Rhode Island",2021-09-21,169686,2816,"Tuesday",2441,8,"no",2020-05-08,2021-07-06,1057315,327167434
"3893","Rhode Island",2021-08-31,162617,2770,"Tuesday",2052,11,"no",2020-05-08,2021-07-06,1057315,327167434
"3894","Rhode Island",2021-09-07,164648,2778,"Tuesday",2031,8,"no",2020-05-08,2021-07-06,1057315,327167434
"3895","Rhode Island",2021-09-14,167245,2808,"Tuesday",2597,30,"no",2020-05-08,2021-07-06,1057315,327167434
"3896","Rhode Island",2021-09-28,171751,2834,"Tuesday",2065,18,"no",2020-05-08,2021-07-06,1057315,327167434
"3897","Rhode Island",2021-10-05,173603,2845,"Tuesday",1852,11,"no",2020-05-08,2021-07-06,1057315,327167434
"3898","Rhode Island",2021-10-12,175487,2856,"Tuesday",1884,11,"no",2020-05-08,2021-07-06,1057315,327167434
"3899","South Carolina",2020-05-19,9056,399,"Tuesday",1129,44,"no",2020-08-03,2021-05-11,5084127,327167434
"3900","South Carolina",2020-06-16,19995,607,"Tuesday",4767,39,"no",2020-08-03,2021-05-11,5084127,327167434
"3901","South Carolina",2020-05-26,10416,446,"Tuesday",1360,47,"no",2020-08-03,2021-05-11,5084127,327167434
"3902","South Carolina",2020-06-02,12415,501,"Tuesday",1999,55,"no",2020-08-03,2021-05-11,5084127,327167434
"3903","South Carolina",2020-06-09,15228,568,"Tuesday",2813,67,"no",2020-08-03,2021-05-11,5084127,327167434
"3904","South Carolina",2020-05-12,7927,355,"Tuesday",1086,59,"no",2020-08-03,2021-05-11,5084127,327167434
"3905","South Carolina",2020-08-18,107672,2343,"Tuesday",5542,245,"no",2020-08-03,2021-05-11,5084127,327167434
"3906","South Carolina",2020-08-25,113488,2529,"Tuesday",5816,186,"no",2020-08-03,2021-05-11,5084127,327167434
"3907","South Carolina",2020-09-01,119846,2757,"Tuesday",6358,228,"no",2020-08-03,2021-05-11,5084127,327167434
"3908","South Carolina",2020-09-08,125908,2912,"Tuesday",6062,155,"no",2020-08-03,2021-05-11,5084127,327167434
"3909","South Carolina",2020-09-15,133470,3098,"Tuesday",7562,186,"no",2020-08-03,2021-05-11,5084127,327167434
"3910","South Carolina",2020-06-23,26613,673,"Tuesday",6618,66,"no",2020-08-03,2021-05-11,5084127,327167434
"3911","South Carolina",2020-06-30,36399,739,"Tuesday",9786,66,"no",2020-08-03,2021-05-11,5084127,327167434
"3912","South Carolina",2020-07-07,47352,846,"Tuesday",10953,107,"no",2020-08-03,2021-05-11,5084127,327167434
"3913","South Carolina",2020-07-14,60389,993,"Tuesday",13037,147,"no",2020-08-03,2021-05-11,5084127,327167434
"3914","South Carolina",2020-07-21,73337,1221,"Tuesday",12948,228,"no",2020-08-03,2021-05-11,5084127,327167434
"3915","South Carolina",2020-07-28,84109,1565,"Tuesday",10772,344,"no",2020-08-03,2021-05-11,5084127,327167434
"3916","South Carolina",2020-08-04,94190,1847,"Tuesday",10081,282,"no",2020-08-03,2021-05-11,5084127,327167434
"3917","South Carolina",2020-08-11,102130,2098,"Tuesday",7940,251,"no",2020-08-03,2021-05-11,5084127,327167434
"3918","South Carolina",2020-11-24,209230,4313,"Tuesday",11330,157,"no",2020-08-03,2021-05-11,5084127,327167434
"3919","South Carolina",2020-12-01,218912,4404,"Tuesday",9682,91,"no",2020-08-03,2021-05-11,5084127,327167434
"3920","South Carolina",2020-12-08,236954,4585,"Tuesday",18042,181,"no",2020-08-03,2021-05-11,5084127,327167434
"3921","South Carolina",2020-12-15,257320,4756,"Tuesday",20366,171,"no",2020-08-03,2021-05-11,5084127,327167434
"3922","South Carolina",2020-03-10,9,0,"Tuesday",0,0,"no",2020-08-03,2021-05-11,5084127,327167434
"3923","South Carolina",2020-03-17,47,1,"Tuesday",38,1,"no",2020-08-03,2021-05-11,5084127,327167434
"3924","South Carolina",2020-03-24,342,8,"Tuesday",295,7,"no",2020-08-03,2021-05-11,5084127,327167434
"3925","South Carolina",2020-03-31,1083,22,"Tuesday",741,14,"no",2020-08-03,2021-05-11,5084127,327167434
"3926","South Carolina",2020-04-07,2417,51,"Tuesday",1334,29,"no",2020-08-03,2021-05-11,5084127,327167434
"3927","South Carolina",2020-04-14,3553,97,"Tuesday",1136,46,"no",2020-08-03,2021-05-11,5084127,327167434
"3928","South Carolina",2020-04-21,4608,135,"Tuesday",1055,38,"no",2020-08-03,2021-05-11,5084127,327167434
"3929","South Carolina",2020-04-28,5735,192,"Tuesday",1127,57,"no",2020-08-03,2021-05-11,5084127,327167434
"3930","South Carolina",2020-05-05,6841,296,"Tuesday",1106,104,"no",2020-08-03,2021-05-11,5084127,327167434
"3931","South Carolina",2020-12-29,300602,5198,"Tuesday",22547,222,"no",2020-08-03,2021-05-11,5084127,327167434
"3932","South Carolina",2021-01-26,423667,6578,"Tuesday",29349,319,"no",2020-08-03,2021-05-11,5084127,327167434
"3933","South Carolina",2021-01-05,328073,5498,"Tuesday",27471,300,"no",2020-08-03,2021-05-11,5084127,327167434
"3934","South Carolina",2021-01-12,359357,5860,"Tuesday",31284,362,"no",2020-08-03,2021-05-11,5084127,327167434
"3935","South Carolina",2021-01-19,394318,6259,"Tuesday",34961,399,"no",2020-08-03,2021-05-11,5084127,327167434
"3936","South Carolina",2020-12-22,278055,4976,"Tuesday",20735,220,"no",2020-08-03,2021-05-11,5084127,327167434
"3937","South Carolina",2021-03-30,550669,9126,"Tuesday",7757,96,"no",2020-08-03,2021-05-11,5084127,327167434
"3938","South Carolina",2021-04-06,557803,9204,"Tuesday",7134,78,"no",2020-08-03,2021-05-11,5084127,327167434
"3939","South Carolina",2021-04-13,564128,9289,"Tuesday",6325,85,"no",2020-08-03,2021-05-11,5084127,327167434
"3940","South Carolina",2021-04-20,570606,9355,"Tuesday",6478,66,"no",2020-08-03,2021-05-11,5084127,327167434
"3941","South Carolina",2021-04-27,575956,9435,"Tuesday",5350,80,"no",2020-08-03,2021-05-11,5084127,327167434
"3942","South Carolina",2021-02-02,447904,7318,"Tuesday",24237,740,"no",2020-08-03,2021-05-11,5084127,327167434
"3943","South Carolina",2021-02-09,470311,7693,"Tuesday",22407,375,"no",2020-08-03,2021-05-11,5084127,327167434
"3944","South Carolina",2021-02-16,490453,8055,"Tuesday",20142,362,"no",2020-08-03,2021-05-11,5084127,327167434
"3945","South Carolina",2021-02-23,506912,8357,"Tuesday",16459,302,"no",2020-08-03,2021-05-11,5084127,327167434
"3946","South Carolina",2021-03-02,518823,8576,"Tuesday",11911,219,"no",2020-08-03,2021-05-11,5084127,327167434
"3947","South Carolina",2021-03-09,527348,8763,"Tuesday",8525,187,"no",2020-08-03,2021-05-11,5084127,327167434
"3948","South Carolina",2021-03-16,534869,8881,"Tuesday",7521,118,"no",2020-08-03,2021-05-11,5084127,327167434
"3949","South Carolina",2021-03-23,542912,9030,"Tuesday",8043,149,"no",2020-08-03,2021-05-11,5084127,327167434
"3950","South Carolina",2020-09-22,140789,3243,"Tuesday",7319,145,"no",2020-08-03,2021-05-11,5084127,327167434
"3951","South Carolina",2020-09-29,147634,3359,"Tuesday",6845,116,"no",2020-08-03,2021-05-11,5084127,327167434
"3952","South Carolina",2020-10-06,152970,3471,"Tuesday",5336,112,"no",2020-08-03,2021-05-11,5084127,327167434
"3953","South Carolina",2020-10-13,158883,3576,"Tuesday",5913,105,"no",2020-08-03,2021-05-11,5084127,327167434
"3954","South Carolina",2020-10-20,165493,3696,"Tuesday",6610,120,"no",2020-08-03,2021-05-11,5084127,327167434
