"","X.1","X","state","cases","deaths","new_cases","new_deaths","mask_mandate","date","fine_enforced","charge_enforced","not_enforced","mandate_start","mandate_start_2","mandate_end","mandate_end_2"
"10410",25685,25685,"Pennsylvania",54989,3360,1022,154,"no","2020-05-06",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10411",25686,25686,"Pennsylvania",56149,3599,1160,239,"no","2020-05-07",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10412",25687,25687,"Pennsylvania",57501,3724,1352,125,"no","2020-05-08",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10413",25688,25688,"Pennsylvania",58661,3793,1160,69,"no","2020-05-09",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10414",25689,25689,"Pennsylvania",60037,3819,1376,26,"no","2020-05-10",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10415",25690,25690,"Pennsylvania",60557,3846,520,27,"no","2020-05-11",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10416",25691,25691,"Pennsylvania",61407,3924,850,78,"no","2020-05-12",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10417",25692,25692,"Pennsylvania",62194,4104,787,180,"no","2020-05-13",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10418",25693,25693,"Pennsylvania",63158,4298,964,194,"no","2020-05-14",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10419",25694,25694,"Pennsylvania",64178,4432,1020,134,"no","2020-05-15",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10420",25695,25695,"Pennsylvania",65228,4490,1050,58,"no","2020-05-16",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10421",25696,25696,"Pennsylvania",65745,4504,517,14,"no","2020-05-17",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10422",25697,25697,"Pennsylvania",66676,4554,931,50,"no","2020-05-18",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10423",25698,25698,"Pennsylvania",67404,4669,728,115,"no","2020-05-19",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10424",25699,25699,"Pennsylvania",68151,4794,747,125,"no","2020-05-20",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10425",25700,25700,"Pennsylvania",69252,4887,1101,93,"no","2020-05-21",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10426",25701,25701,"Pennsylvania",70305,5032,1053,145,"no","2020-05-22",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10427",25702,25702,"Pennsylvania",71102,5121,797,89,"no","2020-05-23",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10428",25703,25703,"Pennsylvania",71656,5145,554,24,"no","2020-05-24",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10429",25704,25704,"Pennsylvania",72356,5159,700,14,"no","2020-05-25",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10430",25705,25705,"Pennsylvania",72873,5175,517,16,"no","2020-05-26",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10431",25706,25706,"Pennsylvania",73646,5290,773,115,"no","2020-05-27",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10432",25707,25707,"Pennsylvania",74312,5397,666,107,"no","2020-05-28",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10433",25708,25708,"Pennsylvania",75073,5467,761,70,"no","2020-05-29",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10434",25709,25709,"Pennsylvania",75789,5537,716,70,"no","2020-05-30",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10435",25710,25710,"Pennsylvania",76218,5555,429,18,"no","2020-05-31",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10436",25711,25711,"Pennsylvania",76734,5574,516,19,"no","2020-06-01",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10437",25712,25712,"Pennsylvania",77315,5670,581,96,"no","2020-06-02",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10438",25713,25713,"Pennsylvania",77871,5742,556,72,"no","2020-06-03",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10439",25714,25714,"Pennsylvania",78428,5862,557,120,"no","2020-06-04",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10440",25715,25715,"Pennsylvania",78908,5952,480,90,"no","2020-06-05",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10441",25716,25716,"Pennsylvania",79507,5986,599,34,"no","2020-06-06",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10442",25717,25717,"Pennsylvania",80001,5997,494,11,"no","2020-06-07",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10443",25718,25718,"Pennsylvania",80432,6007,431,10,"no","2020-06-08",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10444",25719,25719,"Pennsylvania",80964,6070,532,63,"no","2020-06-09",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10445",25720,25720,"Pennsylvania",81410,6143,446,73,"no","2020-06-10",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10446",25721,25721,"Pennsylvania",81944,6187,534,44,"no","2020-06-11",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10447",25722,25722,"Pennsylvania",82578,6229,634,42,"no","2020-06-12",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10448",25723,25723,"Pennsylvania",82988,6264,410,35,"no","2020-06-13",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10449",25724,25724,"Pennsylvania",83301,6275,313,11,"no","2020-06-14",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10450",25725,25725,"Pennsylvania",83687,6307,386,32,"no","2020-06-15",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10451",25726,25726,"Pennsylvania",84077,6337,390,30,"no","2020-06-16",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10452",25727,25727,"Pennsylvania",84387,6376,310,39,"no","2020-06-17",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10453",25728,25728,"Pennsylvania",84780,6417,393,41,"no","2020-06-18",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10454",25729,25729,"Pennsylvania",85288,6446,508,29,"no","2020-06-19",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10455",25730,25730,"Pennsylvania",85678,6467,390,21,"no","2020-06-20",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10456",25731,25731,"Pennsylvania",86024,6472,346,5,"no","2020-06-21",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10457",25732,25732,"Pennsylvania",86666,6475,642,3,"no","2020-06-22",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10458",25733,25733,"Pennsylvania",87283,6511,617,36,"no","2020-06-23",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10459",25734,25734,"Pennsylvania",87775,6568,492,57,"no","2020-06-24",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10460",25735,25735,"Pennsylvania",88230,6602,455,34,"no","2020-06-25",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10461",25736,25736,"Pennsylvania",88950,6625,720,23,"no","2020-06-26",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10462",25737,25737,"Pennsylvania",89400,6652,450,27,"no","2020-06-27",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10463",25738,25738,"Pennsylvania",89785,6655,385,3,"no","2020-06-28",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10464",25739,25739,"Pennsylvania",90553,6663,768,8,"no","2020-06-29",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10465",25740,25740,"Pennsylvania",91226,6695,673,32,"no","2020-06-30",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10466",25741,25741,"Pennsylvania",91864,6704,638,9,"yes","2020-07-01",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10467",25742,25742,"Pennsylvania",92703,6758,839,54,"yes","2020-07-02",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10468",25743,25743,"Pennsylvania",93418,6790,715,32,"yes","2020-07-03",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10469",25744,25744,"Pennsylvania",93922,6793,504,3,"yes","2020-07-04",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10470",25745,25745,"Pennsylvania",94403,6797,481,4,"yes","2020-07-05",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10471",25746,25746,"Pennsylvania",95187,6798,784,1,"yes","2020-07-06",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10472",25747,25747,"Pennsylvania",95986,6835,799,37,"yes","2020-07-07",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10473",25748,25748,"Pennsylvania",96817,6864,831,29,"yes","2020-07-08",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10474",25749,25749,"Pennsylvania",97634,6895,817,31,"yes","2020-07-09",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10475",25750,25750,"Pennsylvania",98574,6929,940,34,"yes","2020-07-10",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10476",25751,25751,"Pennsylvania",99252,6945,678,16,"yes","2020-07-11",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10477",25752,25752,"Pennsylvania",99794,6950,542,5,"yes","2020-07-12",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10478",25753,25753,"Pennsylvania",100378,6955,584,5,"yes","2020-07-13",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10479",25754,25754,"Pennsylvania",101360,6973,982,18,"yes","2020-07-14",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10480",25755,25755,"Pennsylvania",102361,7011,1001,38,"yes","2020-07-15",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10481",25756,25756,"Pennsylvania",103169,7039,808,28,"yes","2020-07-16",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10482",25757,25757,"Pennsylvania",104172,7057,1003,18,"yes","2020-07-17",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10483",25758,25758,"Pennsylvania",104780,7068,608,11,"yes","2020-07-18",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10484",25786,25786,"Pennsylvania",505422,12668,9516,55,"yes","2020-12-14",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10485",25787,25787,"Pennsylvania",515009,12930,9587,262,"yes","2020-12-15",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10486",25788,25788,"Pennsylvania",525199,13200,10190,270,"yes","2020-12-16",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10487",25789,25789,"Pennsylvania",535231,13442,10032,242,"yes","2020-12-17",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10488",25790,25790,"Pennsylvania",544417,13664,9186,222,"yes","2020-12-18",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10489",25791,25791,"Pennsylvania",553424,13869,9007,205,"yes","2020-12-19",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10490",25792,25792,"Pennsylvania",560002,13964,6578,95,"yes","2020-12-20",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10491",25793,25793,"Pennsylvania",569413,14021,9411,57,"yes","2020-12-21",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10492",25794,25794,"Pennsylvania",577183,14244,7770,223,"yes","2020-12-22",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10493",25795,25795,"Pennsylvania",586908,14470,9725,226,"yes","2020-12-23",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10494",25796,25796,"Pennsylvania",596122,14759,9214,289,"yes","2020-12-24",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10495",25797,25797,"Pennsylvania",602605,14892,6483,133,"yes","2020-12-25",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10496",25798,25798,"Pennsylvania",609682,14915,7077,23,"yes","2020-12-26",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10497",25799,25799,"Pennsylvania",614303,15040,4621,125,"yes","2020-12-27",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10498",25800,25800,"Pennsylvania",619425,15114,5122,74,"yes","2020-12-28",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10499",25801,25801,"Pennsylvania",628083,15389,8658,275,"yes","2020-12-29",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10500",25802,25802,"Pennsylvania",636710,15718,8627,329,"yes","2020-12-30",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10501",25803,25803,"Pennsylvania",646060,16020,9350,302,"yes","2020-12-31",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10502",25804,25804,"Pennsylvania",652952,16247,6892,227,"yes","2021-01-01",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10503",25805,25805,"Pennsylvania",661731,16270,8779,23,"yes","2021-01-02",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10504",25806,25806,"Pennsylvania",666207,16324,4476,54,"yes","2021-01-03",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10505",25807,25807,"Pennsylvania",670769,16394,4562,70,"yes","2021-01-04",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10506",25808,25808,"Pennsylvania",679760,16583,8991,189,"yes","2021-01-05",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10507",25809,25809,"Pennsylvania",689162,16960,9402,377,"yes","2021-01-06",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10508",25810,25810,"Pennsylvania",699018,17220,9856,260,"yes","2021-01-07",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10509",25811,25811,"Pennsylvania",709235,17427,10217,207,"yes","2021-01-08",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10510",25812,25812,"Pennsylvania",718642,17681,9407,254,"yes","2021-01-09",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10511",25813,25813,"Pennsylvania",725506,17780,6864,99,"yes","2021-01-10",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10512",25814,25814,"Pennsylvania",731967,17861,6461,81,"yes","2021-01-11",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10513",25815,25815,"Pennsylvania",739212,18091,7245,230,"yes","2021-01-12",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10514",25816,25816,"Pennsylvania",747245,18458,8033,367,"yes","2021-01-13",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10515",25817,25817,"Pennsylvania",754441,18752,7196,294,"yes","2021-01-14",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10516",25818,25818,"Pennsylvania",760552,18978,6111,226,"yes","2021-01-15",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10517",25819,25819,"Pennsylvania",767074,19188,6522,210,"yes","2021-01-16",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10518",25820,25820,"Pennsylvania",772747,19310,5673,122,"yes","2021-01-17",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10519",25821,25821,"Pennsylvania",776490,19390,3743,80,"yes","2021-01-18",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10520",25822,25822,"Pennsylvania",783355,19467,6865,77,"yes","2021-01-19",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10521",25823,25823,"Pennsylvania",789029,19868,5674,401,"yes","2021-01-20",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10522",25824,25824,"Pennsylvania",794632,20128,5603,260,"yes","2021-01-21",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10523",25825,25825,"Pennsylvania",799948,20322,5316,194,"yes","2021-01-22",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10524",25826,25826,"Pennsylvania",805272,20526,5324,204,"yes","2021-01-23",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10525",25827,25827,"Pennsylvania",808951,20609,3679,83,"yes","2021-01-24",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10526",25828,25828,"Pennsylvania",813665,20664,4714,55,"yes","2021-01-25",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10527",25829,25829,"Pennsylvania",818330,20883,4665,219,"yes","2021-01-26",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10528",25830,25830,"Pennsylvania",824216,21105,5886,222,"yes","2021-01-27",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10529",25831,25831,"Pennsylvania",830295,21350,6079,245,"yes","2021-01-28",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10530",25832,25832,"Pennsylvania",839888,21524,9593,174,"yes","2021-01-29",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10531",25833,25833,"Pennsylvania",844519,21658,4631,134,"yes","2021-01-30",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10532",25834,25834,"Pennsylvania",848244,21715,3725,57,"yes","2021-01-31",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10533",25835,25835,"Pennsylvania",851911,21741,3667,26,"yes","2021-02-01",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10534",25836,25836,"Pennsylvania",856214,21866,4303,125,"yes","2021-02-02",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10535",25837,25837,"Pennsylvania",859345,22010,3131,144,"yes","2021-02-03",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10536",25838,25838,"Pennsylvania",862763,22143,3418,133,"yes","2021-02-04",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10537",25839,25839,"Pennsylvania",867502,22273,4739,130,"yes","2021-02-05",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10538",25840,25840,"Pennsylvania",871435,22422,3933,149,"yes","2021-02-06",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10539",25841,25841,"Pennsylvania",875557,22493,4122,71,"yes","2021-02-07",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10540",25842,25842,"Pennsylvania",878679,22497,3122,4,"yes","2021-02-08",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10541",25843,25843,"Pennsylvania",883005,22656,4326,159,"yes","2021-02-09",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10542",25844,25844,"Pennsylvania",886115,22795,3110,139,"yes","2021-02-10",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10543",25845,25845,"Pennsylvania",890100,22908,3985,113,"yes","2021-02-11",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10544",25846,25846,"Pennsylvania",893359,23007,3259,99,"yes","2021-02-12",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10545",25847,25847,"Pennsylvania",897038,23114,3679,107,"yes","2021-02-13",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10546",25848,25848,"Pennsylvania",899474,23136,2436,22,"yes","2021-02-14",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10547",25849,25849,"Pennsylvania",901245,23157,1771,21,"yes","2021-02-15",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10548",25850,25850,"Pennsylvania",904203,23166,2958,9,"yes","2021-02-16",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10549",25851,25851,"Pennsylvania",907736,23360,3533,194,"yes","2021-02-17",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10550",25852,25852,"Pennsylvania",911033,23452,3297,92,"yes","2021-02-18",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10551",25853,25853,"Pennsylvania",913825,23529,2792,77,"yes","2021-02-19",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10552",25854,25854,"Pennsylvania",916378,23615,2553,86,"yes","2021-02-20",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10553",25855,25855,"Pennsylvania",918174,23640,1796,25,"yes","2021-02-21",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10554",25856,25856,"Pennsylvania",920025,23657,1851,17,"yes","2021-02-22",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10555",25857,25857,"Pennsylvania",922848,23749,2823,92,"yes","2021-02-23",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10556",25858,25858,"Pennsylvania",925662,23832,2814,83,"yes","2021-02-24",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10557",25859,25859,"Pennsylvania",928029,23910,2367,78,"yes","2021-02-25",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10558",25860,25860,"Pennsylvania",931099,23979,3070,69,"yes","2021-02-26",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10559",25861,25861,"Pennsylvania",934113,23979,3014,0,"yes","2021-02-27",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10560",25862,25862,"Pennsylvania",935911,24056,1798,77,"yes","2021-02-28",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10561",25863,25863,"Pennsylvania",938308,24065,2397,9,"yes","2021-03-01",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10562",25891,25891,"Pennsylvania",356243,10337,6883,42,"yes","2020-11-28",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10563",25892,25892,"Pennsylvania",361387,10406,5144,69,"yes","2020-11-29",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10564",25893,25893,"Pennsylvania",366971,10439,5584,33,"yes","2020-11-30",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10565",25894,25894,"Pennsylvania",372688,10614,5717,175,"yes","2020-12-01",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10566",25895,25895,"Pennsylvania",381342,10803,8654,189,"yes","2020-12-02",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10567",25896,25896,"Pennsylvania",392610,11008,11268,205,"yes","2020-12-03",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10568",25897,25897,"Pennsylvania",404699,11189,12089,181,"yes","2020-12-04",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10569",25898,25898,"Pennsylvania",416073,11331,11374,142,"yes","2020-12-05",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10570",25899,25899,"Pennsylvania",423828,11389,7755,58,"yes","2020-12-06",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10571",25900,25900,"Pennsylvania",432410,11431,8582,42,"yes","2020-12-07",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10572",25901,25901,"Pennsylvania",442528,11592,10118,161,"yes","2020-12-08",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10573",25902,25902,"Pennsylvania",451154,11839,8626,247,"yes","2020-12-09",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10574",25903,25903,"Pennsylvania",463175,12066,12021,227,"yes","2020-12-10",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10575",25904,25904,"Pennsylvania",475844,12298,12669,232,"yes","2020-12-11",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10576",25905,25905,"Pennsylvania",485901,12489,10057,191,"yes","2020-12-12",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10577",25906,25906,"Pennsylvania",495906,12613,10005,124,"yes","2020-12-13",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10578",25907,25907,"Pennsylvania",1093491,25580,6375,53,"yes","2021-04-14",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10579",25908,25908,"Pennsylvania",1098619,25623,5128,43,"yes","2021-04-15",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10580",25909,25909,"Pennsylvania",1104166,25681,5547,58,"yes","2021-04-16",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10581",25910,25910,"Pennsylvania",1108538,25719,4372,38,"yes","2021-04-17",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10582",25911,25911,"Pennsylvania",1111381,25744,2843,25,"yes","2021-04-18",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10583",25912,25912,"Pennsylvania",1114472,25744,3091,0,"yes","2021-04-19",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10584",25913,25913,"Pennsylvania",1119535,25821,5063,77,"yes","2021-04-20",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10585",25914,25914,"Pennsylvania",1124073,25886,4538,65,"yes","2021-04-21",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10586",25915,25915,"Pennsylvania",1128144,25934,4071,48,"yes","2021-04-22",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10587",25916,25916,"Pennsylvania",1132212,25990,4068,56,"yes","2021-04-23",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10588",25917,25917,"Pennsylvania",1135903,26033,3691,43,"yes","2021-04-24",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10589",25918,25918,"Pennsylvania",1138529,26038,2626,5,"yes","2021-04-25",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10590",25919,25919,"Pennsylvania",1141219,26042,2690,4,"yes","2021-04-26",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10591",25920,25920,"Pennsylvania",1144880,26120,3661,78,"yes","2021-04-27",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10592",25921,25921,"Pennsylvania",1148422,26185,3542,65,"yes","2021-04-28",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10593",25922,25922,"Pennsylvania",1151784,26233,3362,48,"yes","2021-04-29",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10594",25923,25923,"Pennsylvania",1156246,26275,4462,42,"yes","2021-04-30",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10595",25924,25924,"Pennsylvania",1158964,26307,2718,32,"yes","2021-05-01",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10596",25925,25925,"Pennsylvania",1161184,26327,2220,20,"yes","2021-05-02",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10597",25926,25926,"Pennsylvania",1163552,26330,2368,3,"yes","2021-05-03",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10598",25927,25927,"Pennsylvania",1166208,26383,2656,53,"yes","2021-05-04",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10599",25928,25928,"Pennsylvania",1168595,26446,2387,63,"yes","2021-05-05",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10600",25929,25929,"Pennsylvania",1171863,26497,3268,51,"yes","2021-05-06",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10601",25930,25930,"Pennsylvania",1174510,26547,2647,50,"yes","2021-05-07",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10602",25931,25931,"Pennsylvania",1176855,26578,2345,31,"yes","2021-05-08",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10603",25932,25932,"Pennsylvania",1177967,26589,1112,11,"yes","2021-05-09",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10604",25933,25933,"Pennsylvania",1179648,26597,1681,8,"yes","2021-05-10",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10605",25934,25934,"Pennsylvania",1181864,26650,2216,53,"yes","2021-05-11",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10606",25935,25935,"Pennsylvania",1183747,26715,1883,65,"yes","2021-05-12",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10607",25936,25936,"Pennsylvania",1186310,26751,2563,36,"yes","2021-05-13",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10608",25937,25937,"Pennsylvania",1187953,26780,1643,29,"yes","2021-05-14",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10609",25938,25938,"Pennsylvania",1189690,26803,1737,23,"yes","2021-05-15",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10610",25939,25939,"Pennsylvania",1190577,26869,887,66,"yes","2021-05-16",0,1,0,"2020-07-01",NA,"2021-06-28",NA
"10611",25940,25940,"Pennsylvania",1191979,26890,1402,21,"yes","2021-05-17",0,1,0,"2020-07-01",NA,"2021-06-28",NA
