"","state","date","cases","deaths","weekday","new_cases","new_deaths","mask_mandate","mandate_start","mandate_end","population","us_population","prop_cases","prop_deaths","deaths_per_cases","weeks"
"3733","Iowa",2021-06-22,373223,6117,"Tuesday",471,14,"no",2020-11-17,2021-02-07,3156145,327167434,118.252805241838,1.93812388214103,1.63896651599714,68
"3734","Kansas",2021-06-22,318264,5165,"Tuesday",620,7,"no",2020-07-03,2021-04-01,2911505,327167434,109.312537673815,1.77399661000067,1.62286655103939,68
"3735","Kentucky",2021-06-22,464743,7240,"Tuesday",996,22,"no",2020-07-10,2021-06-11,4468402,327167434,104.006532984275,1.62026603694117,1.55785025272032,68
"3736","Louisiana",2021-06-22,478464,10699,"Tuesday",1997,39,"no",2020-08-07,2021-04-28,4659978,327167434,102.675162844116,2.29593358595255,2.23611389780631,68
"3737","Maine",2021-06-22,68864,854,"Tuesday",232,6,"no",2020-05-01,2021-05-24,1338404,327167434,51.4523268011751,0.638073406833811,1.24012546468401,67
"3738","Maryland",2021-06-22,462045,9715,"Tuesday",436,26,"no",2020-04-18,2021-05-15,6042718,327167434,76.4631081576205,1.60772023450374,2.10260905323075,68
"3739","Massachusetts",2021-06-22,709476,17977,"Tuesday",464,28,"no",2020-05-06,2021-05-29,6902149,327167434,102.790594639438,2.60455113327748,2.53384187766746,73
"3740","Michigan",2021-06-22,997133,20897,"Tuesday",1078,94,"no",2020-04-27,2020-10-02,9995915,327167434,99.7540495292327,2.09055399130545,2.09570839597125,68
"3741","Minnesota",2021-06-22,604780,7643,"Tuesday",721,32,"no",2020-07-25,2021-05-14,5611179,327167434,107.78127021077,1.36210233179159,1.2637653361553,68
"3742","Mississippi",2021-06-22,320174,7390,"Tuesday",746,29,"no",2020-08-05,2020-09-30,2986530,327167434,107.206021704118,2.47444358503012,2.30811995977187,67
"3743","Missouri",2021-06-22,627617,9862,"Tuesday",4827,37,"no",NA,NA,6126452,327167434,102.443796180889,1.60974084184451,1.57134048312904,68
"3744","Montana",2021-06-22,113449,1655,"Tuesday",392,8,"no",2020-07-15,2021-02-12,1062305,327167434,106.795129459054,1.5579329853479,1.4588052781426,67
"3745","Nebraska",2021-06-22,224443,2519,"Tuesday",206,2,"no",NA,NA,1929268,327167434,116.33583307244,1.30567655711907,1.12233395561457,71
"3746","Nevada",2021-06-22,329915,5653,"Tuesday",2084,22,"no",2020-06-26,NA,3034392,327167434,108.725240509466,1.86297617446922,1.7134716517891,68
"3747","New Hampshire",2021-06-22,99348,1368,"Tuesday",170,4,"no",2020-11-20,2021-04-16,1356458,327167434,73.24074906853,1.00850892545143,1.37697789588114,69
"3748","New Jersey",2021-06-22,1021554,26392,"Tuesday",1511,47,"no",2020-04-08,2021-05-28,8908520,327167434,114.671572831402,2.96255719244049,2.58351491942668,68
"3749","New Mexico",2021-06-22,205058,4332,"Tuesday",666,28,"no",2020-05-15,NA,2095428,327167434,97.8597212598094,2.06735807672705,2.11257302811887,67
"3750","New York",2021-06-22,2110612,53048,"Tuesday",2363,55,"no",2020-04-17,NA,19542209,327167434,108.002733979562,2.71453447253583,2.51339421930701,69
"3751","North Carolina",2021-06-22,1011980,13401,"Tuesday",2024,85,"no",2020-06-26,2021-05-14,10383620,327167434,97.4592675772033,1.29059037214382,1.32423565683116,69
"3752","North Dakota",2021-06-22,110629,1557,"Tuesday",125,5,"no",2020-11-14,2021-01-18,760077,327167434,145.549727198692,2.04847666749553,1.40740673783547,67
"3753","Northern Mariana Islands",2021-06-22,183,2,"Tuesday",0,0,"no",NA,NA,NA,NA,NA,NA,1.09289617486339,65
"3754","Ohio",2021-06-22,1109374,20213,"Tuesday",1853,91,"no",2020-07-23,2021-06-02,11689442,327167434,94.9039312569411,1.72916722628847,1.82201854379136,68
"3755","Oklahoma",2021-06-22,456148,7354,"Tuesday",1219,29,"no",NA,NA,3943079,327167434,115.683200869168,1.86503998525011,1.61219604163561,68
"3756","Oregon",2021-06-22,207106,2786,"Tuesday",1647,22,"yes",2020-07-01,2021-06-30,4190713,327167434,49.4202299226886,0.664803340147607,1.34520487093566,69
"3757","Pennsylvania",2021-06-22,1215239,27655,"Tuesday",1467,89,"yes",2020-07-01,2021-06-28,12807060,327167434,94.8882100966186,2.15935585528607,2.27568404239824,68
"3758","Puerto Rico",2021-06-22,173397,NA,"Tuesday",333,NA,"no",NA,NA,NA,NA,NA,NA,NA,67
"3759","Rhode Island",2021-06-22,152443,2726,"Tuesday",137,3,"yes",2020-05-08,2021-07-06,1057315,327167434,144.179359982597,2.57822881544289,1.7882093634998,69
"3760","South Carolina",2021-06-22,595813,9804,"Tuesday",528,14,"no",2020-08-03,2021-05-11,5084127,327167434,117.190817617263,1.92835466147876,1.64548272696299,68
"3761","South Dakota",2021-06-22,124446,2027,"Tuesday",69,1,"no",NA,NA,882235,327167434,141.057654706512,2.29757377569468,1.62881892547772,68
"3762","Tennessee",2021-06-22,853476,12433,"Tuesday",827,30,"no",NA,NA,6770010,327167434,126.067169767844,1.83648177772263,1.4567486373372,68
"3763","Texas",2021-06-22,2982215,52328,"Tuesday",8753,181,"no",2020-07-03,2021-03-10,28701845,327167434,103.903250818893,1.82315805830601,1.75466892896723,71
"3764","Utah",2021-06-22,412089,2333,"Tuesday",2054,10,"no",2020-04-10,2020-05-01,3161105,327167434,130.362325832264,0.738033061223844,0.566139838724159,70
"3765","Vermont",2021-06-22,24371,256,"Tuesday",32,0,"no",2020-08-01,2021-06-14,626299,327167434,38.9127237948648,0.408750453058363,1.05042878831398,68
"3766","Virgin Islands",2021-06-22,3774,30,"Tuesday",57,1,"no",NA,NA,NA,NA,NA,NA,0.794912559618442,67
"3767","Virginia",2021-06-22,678909,11367,"Tuesday",960,39,"no",2020-05-29,2021-05-15,8517685,327167434,79.7058120839172,1.33451753616153,1.67430391996571,68
"3768","Washington",2021-06-22,450253,5887,"Tuesday",2987,45,"no",2020-06-26,NA,7535591,327167434,59.7501907945906,0.781226051148477,1.30748712390589,75
"3769","West Virginia",2021-06-22,163627,2870,"Tuesday",406,14,"no",2020-07-07,2021-06-20,1805832,327167434,90.6103114796947,1.58929512822898,1.75398925605187,67
"3770","Wisconsin",2021-06-22,677143,8067,"Tuesday",524,44,"no",2020-08-01,2021-03-31,5813568,327167434,116.476318845845,1.38761600449156,1.19132886258885,72
"3771","Wyoming",2021-06-22,61704,734,"Tuesday",401,0,"no",2020-12-09,2021-03-16,577737,327167434,106.802922437026,1.27047428155026,1.18955011020355,67
"3772","Alabama",2021-06-29,550451,11338,"Tuesday",1438,27,"no",2020-07-16,2021-04-09,4887871,327167434,112.615697100026,2.31961931892229,2.05976553771362,68
"3773","Alaska",2021-06-29,70581,357,"Tuesday",209,1,"no",2020-04-24,2020-05-22,737438,327167434,95.7110970684993,0.484108494544626,0.505801844689081,68
"3774","Arizona",2021-06-29,894106,17930,"Tuesday",3573,72,"no",2020-05-08,2021-03-25,7171646,327167434,124.672355551292,2.50012340263309,2.00535506975683,75
"3775","Arkansas",2021-06-29,348699,5905,"Tuesday",2519,21,"no",2020-07-20,2021-03-30,3013825,327167434,115.699816678142,1.95930420644862,1.69343760664642,68
"3776","California",2021-06-29,3818311,63610,"Tuesday",7212,240,"no",2020-06-18,NA,39557045,327167434,96.5266996055949,1.60805742693874,1.66591982685538,75
"3777","Colorado",2021-06-29,560407,6940,"Tuesday",2786,55,"no",2020-07-16,2021-05-15,5695564,327167434,98.3935919252246,1.21849214581734,1.23838567326961,69
"3778","Connecticut",2021-06-29,349301,8276,"Tuesday",499,5,"no",2020-04-20,NA,3572665,327167434,97.7704318764844,2.31647803530418,2.36930326566486,69
"3779","Delaware",2021-06-29,109712,1694,"Tuesday",135,3,"no",2020-04-28,2021-05-21,967171,327167434,113.435990119638,1.75149999327937,1.5440425842205,68
"3780","District of Columbia",2021-06-29,49347,1141,"Tuesday",72,0,"no",2020-07-22,NA,702455,327167434,70.2493398153618,1.62430333615676,2.31219729669483,69
"3781","Florida",2021-06-29,2327165,37836,"Tuesday",10927,180,"no",2020-05-11,2021-05-04,21299325,327167434,109.260035235858,1.77639432235529,1.62584088365028,70
"3782","Georgia",2021-06-29,1109016,20702,"Tuesday",1859,63,"no",2020-04-24,2021-05-01,10519475,327167434,105.425033093382,1.96796893381086,1.86669984923572,70
"3783","Guam",2021-06-29,9317,141,"Tuesday",44,1,"no",NA,NA,NA,NA,NA,NA,1.51336267038746,68
"3784","Hawaii",2021-06-29,36344,513,"Tuesday",278,3,"no",2020-11-16,NA,1420491,327167434,25.5855193732308,0.361142731632935,1.41151221659696,69
"3785","Idaho",2021-06-29,194977,2151,"Tuesday",533,9,"no",NA,NA,1754208,327167434,111.148164869844,1.22619438515843,1.1032070449335,68
"3786","Illinois",2021-06-29,1395442,25667,"Tuesday",1802,67,"no",2020-05-01,2021-06-11,12741080,327167434,109.523054560524,2.01450740439586,1.83934552636369,75
"3787","Indiana",2021-06-29,756877,13844,"Tuesday",1705,33,"no",2020-07-27,2021-04-06,6691878,327167434,113.103825263999,2.06877650788015,1.82909508414181,69
"3788","Iowa",2021-06-29,373735,6134,"Tuesday",512,17,"no",2020-11-17,2021-02-07,3156145,327167434,118.415028460353,1.94351019994329,1.64126988374115,69
"3789","Kansas",2021-06-29,319160,5182,"Tuesday",896,17,"no",2020-07-03,2021-04-01,2911505,327167434,109.620282293865,1.77983551462216,1.62363704724903,69
"3790","Kentucky",2021-06-29,465686,7264,"Tuesday",943,24,"no",2020-07-10,2021-06-11,4468402,327167434,104.21757039765,1.62563708457744,1.55984934054277,69
"3791","Louisiana",2021-06-29,480876,10732,"Tuesday",2412,33,"no",2020-08-07,2021-04-28,4659978,327167434,103.192761854241,2.30301516444927,2.23176037065688,69
"3792","Maine",2021-06-29,69021,858,"Tuesday",157,4,"no",2020-05-01,2021-05-24,1338404,327167434,51.5696306944689,0.641062041057857,1.24309992610945,68
"3793","Maryland",2021-06-29,462434,9740,"Tuesday",389,25,"no",2020-04-18,2021-05-15,6042718,327167434,76.5274831623783,1.61185744560643,2.10624651301591,69
"3794","Massachusetts",2021-06-29,709873,17993,"Tuesday",397,16,"no",2020-05-06,2021-05-29,6902149,327167434,102.848112957283,2.60686925188083,2.53467873830953,74
"3795","Michigan",2021-06-29,998305,20982,"Tuesday",1172,85,"no",2020-04-27,2020-10-02,9995915,327167434,99.8712974249981,2.09905746497444,2.10176248741617,69
"3796","Minnesota",2021-06-29,605390,7680,"Tuesday",610,37,"no",2020-07-25,2021-05-14,5611179,327167434,107.889981766755,1.36869631141691,1.26860371000512,69
"3797","Mississippi",2021-06-29,321408,7412,"Tuesday",1234,22,"no",2020-08-05,2020-09-30,2986530,327167434,107.619210254041,2.48180999353765,2.30610314615691,68
"3798","Missouri",2021-06-29,633549,9928,"Tuesday",5932,66,"no",NA,NA,6126452,327167434,103.412056439845,1.62051379819837,1.56704532719648,69
"3799","Montana",2021-06-29,113797,1665,"Tuesday",348,10,"no",2020-07-15,2021-02-12,1062305,327167434,107.122718993133,1.5673464777065,1.46313171700484,68
"3800","Nebraska",2021-06-29,224725,2520,"Tuesday",282,1,"no",NA,NA,1929268,327167434,116.48200250043,1.306194888424,1.12137056402269,72
"3801","Nevada",2021-06-29,333154,5678,"Tuesday",3239,25,"no",2020-06-26,NA,3034392,327167434,109.792670162589,1.87121505725035,1.70431692250431,69
"3802","New Hampshire",2021-06-29,99481,1371,"Tuesday",133,3,"no",2020-11-20,2021-04-16,1356458,327167434,73.3387985473933,1.01072056783181,1.37815261205657,70
"3803","New Jersey",2021-06-29,1023200,26444,"Tuesday",1646,52,"no",2020-04-08,2021-05-28,8908520,327167434,114.85633977361,2.96839430118583,2.58444096950743,69
"3804","New Mexico",2021-06-29,205484,4340,"Tuesday",426,8,"no",2020-05-15,NA,2095428,327167434,98.0630210152771,2.07117591251048,2.1120865858169,68
"3805","New York",2021-06-29,2112872,53093,"Tuesday",2260,45,"no",2020-04-17,NA,19542209,327167434,108.118381089876,2.71683718048456,2.51283560954,70
"3806","North Carolina",2021-06-29,1014376,13443,"Tuesday",2396,42,"no",2020-06-26,2021-05-14,10383620,327167434,97.6900156207565,1.29463520429292,1.32524823142503,70
"3807","North Dakota",2021-06-29,110711,1559,"Tuesday",82,2,"no",2020-11-14,2021-01-18,760077,327167434,145.657611005201,2.05110797984941,1.40817082313411,68
"3808","Northern Mariana Islands",2021-06-29,183,2,"Tuesday",0,0,"no",NA,NA,NA,NA,NA,NA,1.09289617486339,66
"3809","Ohio",2021-06-29,1111124,20309,"Tuesday",1750,96,"no",2020-07-23,2021-06-02,11689442,327167434,95.053639001759,1.73737976543277,1.82778879764995,69
"3810","Oklahoma",2021-06-29,457575,7384,"Tuesday",1427,30,"no",NA,NA,3943079,327167434,116.045100795597,1.8726482527994,1.61372452603398,69
"3811","Oregon",2021-06-29,208504,2799,"Tuesday",1398,13,"yes",2020-07-01,2021-06-30,4190713,327167434,49.753824707156,0.667905437571125,1.34242028929901,70
"3812","Pennsylvania",2021-06-29,1216430,27717,"Tuesday",1191,62,"no",2020-07-01,2021-06-28,12807060,327167434,94.9812056787428,2.16419693512797,2.27855281438307,69
"3813","Puerto Rico",2021-06-29,173636,NA,"Tuesday",239,NA,"no",NA,NA,NA,NA,NA,NA,NA,68
"3814","Rhode Island",2021-06-29,152589,2728,"Tuesday",146,2,"yes",2020-05-08,2021-07-06,1057315,327167434,144.317445605141,2.58012039931335,1.78780908191285,70
"3815","South Carolina",2021-06-29,596712,9817,"Tuesday",899,13,"no",2020-08-03,2021-05-11,5084127,327167434,117.367642468412,1.93091163930405,1.64518226548151,69
"3816","South Dakota",2021-06-29,124521,2033,"Tuesday",75,6,"no",NA,NA,882235,327167434,141.142666069698,2.30437468474953,1.6326563390914,69
"3817","Tennessee",2021-06-29,854043,12463,"Tuesday",567,30,"no",NA,NA,6770010,327167434,126.150921490515,1.84091308580046,1.459294204156,69
"3818","Texas",2021-06-29,2990978,52494,"Tuesday",8763,166,"no",2020-07-03,2021-03-10,28701845,327167434,104.208562202186,1.82894165862857,1.75507810488743,72
"3819","Utah",2021-06-29,414636,2368,"Tuesday",2547,35,"no",2020-04-10,2020-05-01,3161105,327167434,131.168056739653,0.74910513886758,0.571103329185117,71
"3820","Vermont",2021-06-29,24406,256,"Tuesday",35,0,"no",2020-08-01,2021-06-14,626299,327167434,38.9686076458688,0.408750453058363,1.0489223961321,69
"3821","Virgin Islands",2021-06-29,3858,30,"Tuesday",84,0,"no",NA,NA,NA,NA,NA,NA,0.777604976671851,68
"3822","Virginia",2021-06-29,680065,11412,"Tuesday",1156,45,"no",2020-05-29,2021-05-15,8517685,327167434,79.8415297114181,1.33980066179954,1.67807488990023,69
"3823","Washington",2021-06-29,453307,5963,"Tuesday",3054,76,"no",2020-06-26,NA,7535591,327167434,60.1554675671756,0.7913115242056,1.31544405888283,76
"3824","West Virginia",2021-06-29,163992,2879,"Tuesday",365,9,"no",2020-07-07,2021-06-20,1805832,327167434,90.8124343792778,1.59427898054747,1.75557344260696,68
"3825","Wisconsin",2021-06-29,677743,8126,"Tuesday",600,59,"no",2020-08-01,2021-03-31,5813568,327167434,116.579525688871,1.39776467738917,1.1989795541968,73
"3826","Wyoming",2021-06-29,62195,747,"Tuesday",491,13,"no",2020-12-09,2021-03-16,577737,327167434,107.652790110379,1.29297586964311,1.20106117855133,68
"3827","Alabama",2021-07-06,551298,11358,"Tuesday",847,20,"no",2020-07-16,2021-04-09,4887871,327167434,112.788983178975,2.32371107993644,2.06022876919561,69
"3828","Alaska",2021-07-06,70774,360,"Tuesday",193,3,"no",2020-04-24,2020-05-22,737438,327167434,95.9728139857181,0.488176633154245,0.508661372820527,69
"3829","Arizona",2021-07-06,897910,18000,"Tuesday",3804,70,"no",2020-05-08,2021-03-25,7171646,327167434,125.20277771658,2.50988406287762,2.00465525498101,76
"3830","Arkansas",2021-07-06,352095,5926,"Tuesday",3396,21,"no",2020-07-20,2021-03-30,3013825,327167434,116.826623974517,1.96627209609052,1.6830684900382,69
"3831","California",2021-07-06,3874128,63710,"Tuesday",55817,100,"no",2020-06-18,NA,39557045,327167434,97.9377504057748,1.61058542163602,1.64449909760338,76
"3832","Colorado",2021-07-06,563067,6971,"Tuesday",2660,31,"no",2020-07-16,2021-05-15,5695564,327167434,98.8606220560422,1.22393497816898,1.23804094361772,70
"3833","Connecticut",2021-07-06,349651,8279,"Tuesday",350,3,"no",2020-04-20,NA,3572665,327167434,97.868397960626,2.31731774459682,2.36778959591135,70
"3834","Delaware",2021-07-06,109900,1695,"Tuesday",188,1,"no",2020-04-28,2021-05-21,967171,327167434,113.630371464819,1.7525339366048,1.54231119199272,69
"3835","District of Columbia",2021-07-06,49417,1141,"Tuesday",70,0,"no",2020-07-22,NA,702455,327167434,70.3489903267825,1.62430333615676,2.30892203088006,70
"3836","Florida",2021-07-06,2337613,37985,"Tuesday",10448,149,"no",2020-05-11,2021-05-04,21299325,327167434,109.750567212811,1.78338984920884,1.62494818432307,71
"3837","Georgia",2021-07-06,1112339,20761,"Tuesday",3323,59,"no",2020-04-24,2021-05-01,10519475,327167434,105.740923382583,1.97357757872898,1.86642741106803,71
"3838","Guam",2021-07-06,9363,141,"Tuesday",46,0,"no",NA,NA,NA,NA,NA,NA,1.50592758731176,69
"3839","Hawaii",2021-07-06,36680,515,"Tuesday",336,2,"no",2020-11-16,NA,1420491,327167434,25.8220573027214,0.362550695498951,1.40403489640131,70
"3840","Idaho",2021-07-06,195506,2161,"Tuesday",529,10,"no",NA,NA,1754208,327167434,111.449725460151,1.23189496342509,1.10533692060602,69
"3841","Illinois",2021-07-06,1397725,25727,"Tuesday",2283,60,"no",2020-05-01,2021-06-11,12741080,327167434,109.702238742713,2.01921658132592,1.84063388720957,76
"3842","Indiana",2021-07-06,759056,13884,"Tuesday",2179,40,"no",2020-07-27,2021-04-06,6691878,327167434,113.429443872109,2.0747539031644,1.82911405746085,70
"3843","Iowa",2021-07-06,374285,6148,"Tuesday",550,14,"no",2020-11-17,2021-02-07,3156145,327167434,118.589291683367,1.94794599107455,1.64259855457739,70
"3844","Kansas",2021-07-06,320070,5190,"Tuesday",910,8,"no",2020-07-03,2021-04-01,2911505,327167434,109.932835423604,1.78258323444404,1.62152029243603,70
"3845","Kentucky",2021-07-06,466718,7292,"Tuesday",1032,28,"no",2020-07-10,2021-06-11,4468402,327167434,104.44852544601,1.63190330681975,1.56239956461932,70
"3846","Louisiana",2021-07-06,484577,10763,"Tuesday",3701,31,"no",2020-08-07,2021-04-28,4659978,327167434,103.986971612312,2.30966755637044,2.22111243414359,70
"3847","Maine",2021-07-06,69118,860,"Tuesday",97,2,"no",2020-05-01,2021-05-24,1338404,327167434,51.642105074402,0.64255635816988,1.2442489655372,69
"3848","Maryland",2021-07-06,462898,9754,"Tuesday",464,14,"no",2020-04-18,2021-05-15,6042718,327167434,76.6042698004441,1.61417428382394,2.10715967664583,70
"3849","Massachusetts",2021-07-06,710428,18005,"Tuesday",555,12,"no",2020-05-06,2021-05-29,6902149,327167434,102.928522696337,2.60860784083334,2.53438772120468,75
"3850","Michigan",2021-07-06,999498,21017,"Tuesday",1193,35,"no",2020-04-27,2020-10-02,9995915,327167434,99.9906461789641,2.10255889530873,2.10275558330282,70
"3851","Minnesota",2021-07-06,605896,7708,"Tuesday",506,28,"no",2020-07-25,2021-05-14,5611179,327167434,107.980158893523,1.37368635005228,1.27216552015527,70
"3852","Mississippi",2021-07-06,322835,7425,"Tuesday",1427,13,"no",2020-08-05,2020-09-30,2986530,327167434,108.097022296779,2.4861628712921,2.2999365000697,69
"3853","Missouri",2021-07-06,640488,9964,"Tuesday",6939,36,"no",NA,NA,6126452,327167434,104.544685896503,1.62638995620956,1.55568878729968,70
"3854","Montana",2021-07-06,114059,1668,"Tuesday",262,3,"no",2020-07-15,2021-02-12,1062305,327167434,107.369352492928,1.57017052541408,1.46240103805925,69
"3855","Nebraska",2021-07-06,224973,2521,"Tuesday",248,1,"no",NA,NA,1929268,327167434,116.610548664053,1.30671321972893,1.12057891391411,73
"3856","Nevada",2021-07-06,336109,5702,"Tuesday",2955,24,"no",2020-06-26,NA,3034392,327167434,110.766506107319,1.87912438472023,1.69647346545317,70
"3857","New Hampshire",2021-07-06,99626,1373,"Tuesday",145,2,"no",2020-11-20,2021-04-16,1356458,327167434,73.4456945957781,1.01219499608539,1.37815429707105,71
"3858","New Jersey",2021-07-06,1024465,26477,"Tuesday",1265,33,"no",2020-04-08,2021-05-28,8908520,327167434,114.998338669049,2.97209862019729,2.58447091896746,70
"3859","New Mexico",2021-07-06,205915,4348,"Tuesday",431,8,"no",2020-05-15,NA,2095428,327167434,98.2687069181093,2.0749937482939,2.11155088264575,69
"3860","New York",2021-07-06,2115292,53127,"Tuesday",2420,34,"no",2020-04-17,NA,19542209,327167434,108.24221560623,2.71857700426804,2.51156814283796,71
"3861","North Carolina",2021-07-06,1016742,13468,"Tuesday",2366,25,"no",2020-06-26,2021-05-14,10383620,327167434,97.917874498489,1.2970428424769,1.32462315907084,71
"3862","North Dakota",2021-07-06,110782,1559,"Tuesday",71,0,"no",2020-11-14,2021-01-18,760077,327167434,145.751022593764,2.05110797984941,1.40726832878988,69
"3863","Northern Mariana Islands",2021-07-06,184,2,"Tuesday",1,0,"no",NA,NA,NA,NA,NA,NA,1.08695652173913,67
"3864","Ohio",2021-07-06,1112689,20344,"Tuesday",1565,35,"no",2020-07-23,2021-06-02,11689442,327167434,95.1875204992676,1.74037392032913,1.82836354093552,70
"3865","Oklahoma",2021-07-06,459524,7388,"Tuesday",1949,4,"no",NA,NA,3943079,327167434,116.539384577382,1.87366268847264,1.60775062891166,70
"3866","Oregon",2021-07-06,209561,2812,"Tuesday",1057,13,"no",2020-07-01,2021-06-30,4190713,327167434,50.0060490899759,0.671007534994642,1.34185273023129,71
"3867","Pennsylvania",2021-07-06,1217567,27705,"Tuesday",1137,-12,"no",2020-07-01,2021-06-28,12807060,327167434,95.0699848364886,2.16325995193276,2.27543946246901,70
"3868","Puerto Rico",2021-07-06,174021,NA,"Tuesday",385,NA,"no",NA,NA,NA,NA,NA,NA,NA,69
"3869","Rhode Island",2021-07-06,152698,2730,"Tuesday",109,2,"yes",2020-05-08,2021-07-06,1057315,327167434,144.420536926082,2.58201198318382,1.78784266984505,71
"3870","South Carolina",2021-07-06,598093,9841,"Tuesday",1381,24,"no",2020-08-03,2021-05-11,5084127,327167434,117.639272189699,1.93563221375076,1.64539628452431,70
"3871","South Dakota",2021-07-06,124582,2038,"Tuesday",61,5,"no",NA,NA,882235,327167434,141.211808645089,2.3100421089619,1.63587035045191,70
"3872","Tennessee",2021-07-06,855377,12489,"Tuesday",1334,26,"no",NA,NA,6770010,327167434,126.347966989709,1.84475355280125,1.46005796274625,70
"3873","Texas",2021-07-06,3000308,52656,"Tuesday",9330,162,"no",2020-07-03,2021-03-10,28701845,327167434,104.533628413086,1.83458589508793,1.75501981796536,73
"3874","Utah",2021-07-06,417330,2385,"Tuesday",2694,17,"no",2020-04-10,2020-05-01,3161105,327167434,132.020290373145,0.75448300515168,0.571490187621307,72
"3875","Vermont",2021-07-06,24433,258,"Tuesday",27,2,"no",2020-08-01,2021-06-14,626299,327167434,39.0117180452148,0.411943815972882,1.05594892154054,70
"3876","Virgin Islands",2021-07-06,3942,30,"Tuesday",84,0,"no",NA,NA,NA,NA,NA,NA,0.76103500761035,69
"3877","Virginia",2021-07-06,681326,11434,"Tuesday",1261,22,"no",2020-05-29,2021-05-15,8517685,327167434,79.9895746320743,1.34238352322257,1.67819810193652,70
"3878","Washington",2021-07-06,455630,6011,"Tuesday",2323,48,"no",2020-06-26,NA,7535591,327167434,60.4637380133821,0.79768129666273,1.31927221649145,77
"3879","West Virginia",2021-07-06,164279,2901,"Tuesday",287,22,"no",2020-07-07,2021-06-20,1805832,327167434,90.9713638921007,1.60646173065933,1.76589825845056,69
"3880","Wisconsin",2021-07-06,678260,8144,"Tuesday",517,18,"no",2020-08-01,2021-03-31,5813568,327167434,116.668455585279,1.40086088267997,1.20071948810191,74
"3881","Wyoming",2021-07-06,62642,751,"Tuesday",447,4,"no",2020-12-09,2021-03-16,577737,327167434,108.426498562495,1.29989943521014,1.19887615337952,69
"3882","Alabama",2021-07-13,555215,11402,"Tuesday",3917,44,"no",2020-07-16,2021-04-09,4887871,327167434,113.590354573597,2.33271295416757,2.05361886836631,70
"3883","Alaska",2021-07-13,71291,364,"Tuesday",517,4,"no",2020-04-24,2020-05-22,737438,327167434,96.6738898727757,0.49360081796707,0.510583383596807,70
"3884","Arizona",2021-07-13,901906,18055,"Tuesday",3996,55,"no",2020-05-08,2021-03-25,7171646,327167434,125.759971978539,2.51755315306974,2.00187159193974,77
"3885","Arkansas",2021-07-13,358949,5970,"Tuesday",6854,44,"no",2020-07-20,2021-03-30,3013825,327167434,119.100810431926,1.98087148391164,1.66318892098878,70
"3886","California",2021-07-13,3918797,63972,"Tuesday",44669,262,"no",2020-06-18,NA,39557045,327167434,99.066980357102,1.61720876774289,1.63243975128081,77
"3887","Colorado",2021-07-13,566809,7015,"Tuesday",3742,44,"no",2020-07-16,2021-05-15,5695564,327167434,99.5176245934555,1.23166028860355,1.23763031285671,71
"3888","Connecticut",2021-07-13,350245,8279,"Tuesday",594,0,"no",2020-04-20,NA,3572665,327167434,98.0346604005693,2.31731774459682,2.3637739296778,71
"3889","Delaware",2021-07-13,110112,1695,"Tuesday",212,0,"no",2020-04-28,2021-05-21,967171,327167434,113.84956744981,1.7525339366048,1.53934176111595,70
"3890","District of Columbia",2021-07-13,49536,1144,"Tuesday",119,3,"no",2020-07-22,NA,702455,327167434,70.5183961961976,1.62857407236051,2.3094315245478,71
"3891","Florida",2021-07-13,2376643,38211,"Tuesday",39030,226,"no",2020-05-11,2021-05-04,21299325,327167434,111.583019649684,1.7940005141008,1.60777197080083,72
"3892","Georgia",2021-07-13,1117534,20830,"Tuesday",5195,69,"no",2020-04-24,2021-05-01,10519475,327167434,106.234769320712,1.98013684142982,1.86392539287395,72
"3893","Guam",2021-07-13,9436,143,"Tuesday",73,2,"no",NA,NA,NA,NA,NA,NA,1.51547265790589,70
"3894","Hawaii",2021-07-13,37135,518,"Tuesday",455,3,"no",2020-11-16,NA,1420491,327167434,26.1423690822399,0.364662641297974,1.39491046182846,71
"3895","Idaho",2021-07-13,196387,2167,"Tuesday",881,6,"no",NA,NA,1754208,327167434,111.951946405443,1.23531531038509,1.1034335266591,70
"3896","Illinois",2021-07-13,1401519,25796,"Tuesday",3794,69,"no",2020-05-01,2021-06-11,12741080,327167434,110.000015697256,2.02463213479548,1.84057440534163,77
"3897","Indiana",2021-07-13,761838,13933,"Tuesday",2782,49,"no",2020-07-27,2021-04-06,6691878,327167434,113.845171714129,2.08207621238761,1.82886650442745,71
"3898","Iowa",2021-07-13,374948,6149,"Tuesday",663,1,"no",2020-11-17,2021-02-07,3156145,327167434,118.799358077655,1.94826283329822,1.63996074122278,71
"3899","Kansas",2021-07-13,322505,5219,"Tuesday",2435,29,"no",2020-07-03,2021-04-01,2911505,327167434,110.769172644388,1.79254371879835,1.61826948419404,71
"3900","Kentucky",2021-07-13,468857,7313,"Tuesday",2139,21,"no",2020-07-10,2021-06-11,4468402,327167434,104.927220066592,1.63660297350149,1.55975062759008,71
"3901","Louisiana",2021-07-13,490904,10798,"Tuesday",6327,35,"no",2020-08-07,2021-04-28,4659978,327167434,105.344703344093,2.31717832144272,2.199615403419,71
"3902","Maine",2021-07-13,69284,862,"Tuesday",166,2,"no",2020-05-01,2021-05-24,1338404,327167434,51.7661333947,0.644050675281903,1.24415449454419,70
