"","date","state","cases","deaths","weekday","new_cases","new_deaths","mask_mandate"
"1155",2021-03-30,"Hawaii",29689,459,"Tuesday",739,8,"no"
"1156",2021-04-06,"Hawaii",30479,464,"Tuesday",790,5,"no"
"1157",2021-04-13,"Hawaii",31175,468,"Tuesday",696,4,"no"
"1158",2021-04-20,"Hawaii",31817,471,"Tuesday",642,3,"no"
"1159",2021-04-27,"Hawaii",32397,476,"Tuesday",580,5,"no"
"1160",2021-05-04,"Hawaii",33132,481,"Tuesday",735,5,"no"
"1161",2021-05-11,"Hawaii",33723,485,"Tuesday",591,4,"no"
"1162",2021-05-18,"Hawaii",34300,489,"Tuesday",577,4,"no"
"1163",2021-05-25,"Hawaii",34708,493,"Tuesday",408,4,"no"
"1164",2021-06-01,"Hawaii",35090,497,"Tuesday",382,4,"no"
"1165",2021-06-08,"Hawaii",35422,502,"Tuesday",332,5,"no"
"1166",2021-06-15,"Hawaii",35802,503,"Tuesday",380,1,"no"
"1167",2021-06-22,"Hawaii",36066,510,"Tuesday",264,7,"no"
"1168",2021-06-29,"Hawaii",36344,513,"Tuesday",278,3,"no"
"1169",2021-07-06,"Hawaii",36680,515,"Tuesday",336,2,"no"
"1170",2021-07-13,"Hawaii",37135,518,"Tuesday",455,3,"no"
"1171",2021-07-20,"Hawaii",37936,520,"Tuesday",801,2,"no"
"1172",2021-07-27,"Hawaii",39304,526,"Tuesday",1368,6,"no"
"1173",2021-08-03,"Hawaii",41815,535,"Tuesday",2511,9,"no"
"1174",2021-08-10,"Hawaii",45460,540,"Tuesday",3645,5,"no"
"1175",2021-08-17,"Hawaii",50180,549,"Tuesday",4720,9,"no"
"1176",2021-08-24,"Hawaii",55165,562,"Tuesday",4985,13,"no"
"1177",2021-08-31,"Hawaii",61353,586,"Tuesday",6188,24,"no"
"1178",2021-09-07,"Hawaii",66554,623,"Tuesday",5201,37,"no"
"1179",2021-09-14,"Hawaii",70504,657,"Tuesday",3950,34,"no"
"1180",2021-09-21,"Hawaii",73841,711,"Tuesday",3337,54,"no"
"1181",2021-09-28,"Hawaii",76243,754,"Tuesday",2402,43,"no"
"1182",2021-10-05,"Hawaii",77963,808,"Tuesday",1720,54,"no"
"1183",2021-10-12,"Hawaii",79142,842,"Tuesday",1179,34,"no"
"1184",2021-10-19,"Hawaii",80005,873,"Tuesday",863,31,"no"
"1185",2021-10-26,"Hawaii",80876,885,"Tuesday",871,12,"no"
"1186",2021-11-02,"Hawaii",81689,913,"Tuesday",813,28,"no"
"1187",2021-11-09,"Hawaii",82454,959,"Tuesday",765,46,"no"
"1188",2021-11-16,"Hawaii",83137,974,"Tuesday",683,15,"no"
"1189",2021-11-23,"Hawaii",84135,999,"Tuesday",998,25,"no"
"1190",2020-03-17,"Idaho",9,0,"Tuesday",0,0,"no"
"1191",2020-03-24,"Idaho",73,0,"Tuesday",64,0,"no"
"1192",2020-03-31,"Idaho",526,9,"Tuesday",453,9,"no"
"1193",2020-04-07,"Idaho",1210,15,"Tuesday",684,6,"no"
"1194",2020-04-14,"Idaho",1538,39,"Tuesday",328,24,"no"
"1195",2020-04-21,"Idaho",1766,51,"Tuesday",228,12,"no"
"1196",2020-04-28,"Idaho",1952,60,"Tuesday",186,9,"no"
"1197",2020-05-05,"Idaho",2127,66,"Tuesday",175,6,"no"
"1198",2020-05-12,"Idaho",2294,69,"Tuesday",167,3,"no"
"1199",2020-05-19,"Idaho",2476,77,"Tuesday",182,8,"no"
"1200",2020-05-26,"Idaho",2699,81,"Tuesday",223,4,"no"
"1201",2020-06-02,"Idaho",2935,83,"Tuesday",236,2,"no"
"1202",2020-06-09,"Idaho",3226,85,"Tuesday",291,2,"no"
"1203",2020-06-16,"Idaho",3543,89,"Tuesday",317,4,"no"
"1204",2020-06-23,"Idaho",4412,90,"Tuesday",869,1,"no"
"1205",2020-06-30,"Idaho",6124,92,"Tuesday",1712,2,"no"
"1206",2020-07-07,"Idaho",8582,94,"Tuesday",2458,2,"no"
"1207",2020-07-14,"Idaho",11962,103,"Tuesday",3380,9,"no"
"1208",2020-07-21,"Idaho",15899,127,"Tuesday",3937,24,"no"
"1209",2020-07-28,"Idaho",19318,168,"Tuesday",3419,41,"no"
"1210",2020-08-04,"Idaho",22357,214,"Tuesday",3039,46,"no"
"1211",2020-08-11,"Idaho",25767,248,"Tuesday",3410,34,"no"
"1212",2020-08-18,"Idaho",28486,283,"Tuesday",2719,35,"no"
"1213",2020-08-25,"Idaho",30648,328,"Tuesday",2162,45,"no"
"1214",2020-09-01,"Idaho",32703,370,"Tuesday",2055,42,"no"
"1215",2020-09-08,"Idaho",34461,390,"Tuesday",1758,20,"no"
"1216",2020-09-15,"Idaho",36306,425,"Tuesday",1845,35,"no"
"1217",2020-09-22,"Idaho",38676,452,"Tuesday",2370,27,"no"
"1218",2020-09-29,"Idaho",41854,466,"Tuesday",3178,14,"no"
"1219",2020-10-06,"Idaho",45487,494,"Tuesday",3633,28,"no"
"1220",2020-10-13,"Idaho",49987,514,"Tuesday",4500,20,"no"
"1221",2020-10-20,"Idaho",55153,541,"Tuesday",5166,27,"no"
"1222",2020-10-27,"Idaho",61282,588,"Tuesday",6129,47,"no"
"1223",2020-11-03,"Idaho",67504,649,"Tuesday",6222,61,"no"
"1224",2020-11-10,"Idaho",76010,720,"Tuesday",8506,71,"no"
"1225",2020-11-17,"Idaho",85383,803,"Tuesday",9373,83,"no"
"1226",2020-11-24,"Idaho",95588,881,"Tuesday",10205,78,"no"
"1227",2020-12-01,"Idaho",103642,966,"Tuesday",8054,85,"no"
"1228",2020-12-08,"Idaho",114411,1081,"Tuesday",10769,115,"no"
"1229",2020-12-15,"Idaho",124286,1219,"Tuesday",9875,138,"no"
"1230",2020-12-22,"Idaho",132950,1317,"Tuesday",8664,98,"no"
"1231",2020-12-29,"Idaho",138909,1396,"Tuesday",5959,79,"no"
"1232",2021-01-05,"Idaho",145134,1474,"Tuesday",6225,78,"no"
"1233",2021-01-12,"Idaho",151474,1563,"Tuesday",6340,89,"no"
"1234",2021-01-19,"Idaho",157069,1639,"Tuesday",5595,76,"no"
"1235",2021-01-26,"Idaho",160727,1691,"Tuesday",3658,52,"no"
"1236",2021-02-02,"Idaho",163781,1743,"Tuesday",3054,52,"no"
"1237",2021-02-09,"Idaho",166241,1782,"Tuesday",2460,39,"no"
"1238",2021-02-16,"Idaho",168097,1808,"Tuesday",1856,26,"no"
"1239",2021-02-23,"Idaho",170013,1842,"Tuesday",1916,34,"no"
"1240",2021-03-02,"Idaho",172031,1874,"Tuesday",2018,32,"no"
"1241",2021-03-09,"Idaho",173922,1894,"Tuesday",1891,20,"no"
"1242",2021-03-16,"Idaho",176133,1931,"Tuesday",2211,37,"no"
"1243",2021-03-23,"Idaho",178254,1954,"Tuesday",2121,23,"no"
"1244",2021-03-30,"Idaho",180233,1960,"Tuesday",1979,6,"no"
"1245",2021-04-06,"Idaho",182315,1977,"Tuesday",2082,17,"no"
"1246",2021-04-13,"Idaho",184119,2002,"Tuesday",1804,25,"no"
"1247",2021-04-20,"Idaho",185573,2023,"Tuesday",1454,21,"no"
"1248",2021-04-27,"Idaho",187102,2043,"Tuesday",1529,20,"no"
"1249",2021-05-04,"Idaho",188305,2054,"Tuesday",1203,11,"no"
"1250",2021-05-11,"Idaho",189427,2060,"Tuesday",1122,6,"no"
"1251",2021-05-18,"Idaho",190547,2075,"Tuesday",1120,15,"no"
"1252",2021-05-25,"Idaho",191618,2089,"Tuesday",1071,14,"no"
"1253",2021-06-01,"Idaho",192378,2092,"Tuesday",760,3,"no"
"1254",2021-06-08,"Idaho",193235,2107,"Tuesday",857,15,"no"
"1255",2021-06-15,"Idaho",193910,2119,"Tuesday",675,12,"no"
"1256",2021-06-22,"Idaho",194444,2142,"Tuesday",534,23,"no"
"1257",2021-06-29,"Idaho",194977,2151,"Tuesday",533,9,"no"
"1258",2021-07-06,"Idaho",195506,2161,"Tuesday",529,10,"no"
"1259",2021-07-13,"Idaho",196387,2167,"Tuesday",881,6,"no"
"1260",2021-07-20,"Idaho",197533,2179,"Tuesday",1146,12,"no"
"1261",2021-07-27,"Idaho",199236,2190,"Tuesday",1703,11,"no"
"1262",2021-08-03,"Idaho",202113,2210,"Tuesday",2877,20,"no"
"1263",2021-08-10,"Idaho",205866,2228,"Tuesday",3753,18,"no"
"1264",2021-08-17,"Idaho",210395,2261,"Tuesday",4529,33,"no"
"1265",2021-08-24,"Idaho",215127,2309,"Tuesday",4732,48,"no"
"1266",2021-08-31,"Idaho",221463,2364,"Tuesday",6336,55,"no"
"1267",2021-09-07,"Idaho",228162,2412,"Tuesday",6699,48,"no"
"1268",2021-09-14,"Idaho",237056,2508,"Tuesday",8894,96,"no"
"1269",2021-09-21,"Idaho",245458,2663,"Tuesday",8402,155,"no"
"1270",2021-09-28,"Idaho",253813,2832,"Tuesday",8355,169,"no"
"1271",2021-10-05,"Idaho",263340,2994,"Tuesday",9527,162,"no"
"1272",2021-10-12,"Idaho",270703,3168,"Tuesday",7363,174,"no"
"1273",2021-10-19,"Idaho",279993,3317,"Tuesday",9290,149,"no"
"1274",2021-10-26,"Idaho",287743,3474,"Tuesday",7750,157,"no"
"1275",2021-11-02,"Idaho",293297,3578,"Tuesday",5554,104,"no"
"1276",2021-11-09,"Idaho",297953,3682,"Tuesday",4656,104,"no"
"1277",2021-11-16,"Idaho",301216,3788,"Tuesday",3263,106,"no"
"1278",2021-11-23,"Idaho",304589,3884,"Tuesday",3373,96,"no"
"1279",2020-01-28,"Illinois",1,0,"Tuesday",0,0,"no"
"1280",2020-02-04,"Illinois",2,0,"Tuesday",1,0,"no"
"1281",2020-02-11,"Illinois",2,0,"Tuesday",0,0,"no"
"1282",2020-02-18,"Illinois",2,0,"Tuesday",0,0,"no"
"1283",2020-02-25,"Illinois",2,0,"Tuesday",0,0,"no"
"1284",2020-03-03,"Illinois",4,0,"Tuesday",2,0,"no"
"1285",2020-03-10,"Illinois",19,0,"Tuesday",15,0,"no"
"1286",2020-03-17,"Illinois",159,1,"Tuesday",140,1,"no"
"1287",2020-03-24,"Illinois",1535,16,"Tuesday",1376,15,"no"
"1288",2020-03-31,"Illinois",5992,107,"Tuesday",4457,91,"no"
"1289",2020-04-07,"Illinois",13549,384,"Tuesday",7557,277,"no"
"1290",2020-04-14,"Illinois",23247,878,"Tuesday",9698,494,"no"
"1291",2020-04-21,"Illinois",33059,1479,"Tuesday",9812,601,"no"
"1292",2020-04-28,"Illinois",48102,2132,"Tuesday",15043,653,"no"
"1293",2020-05-05,"Illinois",65889,2843,"Tuesday",17787,711,"no"
"1294",2020-05-12,"Illinois",83168,3617,"Tuesday",17279,774,"no"
"1295",2020-05-19,"Illinois",98298,4399,"Tuesday",15130,782,"no"
"1296",2020-05-26,"Illinois",113486,4960,"Tuesday",15188,561,"no"
"1297",2020-06-02,"Illinois",123244,5567,"Tuesday",9758,607,"no"
"1298",2020-06-09,"Illinois",130321,6237,"Tuesday",7077,670,"no"
"1299",2020-06-16,"Illinois",134866,6608,"Tuesday",4545,371,"no"
"1300",2020-06-23,"Illinois",139282,6925,"Tuesday",4416,317,"no"
"1301",2020-06-30,"Illinois",144661,7136,"Tuesday",5379,211,"no"
"1302",2020-07-07,"Illinois",150110,7281,"Tuesday",5449,145,"no"
"1303",2020-07-14,"Illinois",157055,7425,"Tuesday",6945,144,"no"
"1304",2020-07-21,"Illinois",165534,7521,"Tuesday",8479,96,"no"
"1305",2020-07-28,"Illinois",175588,7645,"Tuesday",10054,124,"no"
"1306",2020-08-04,"Illinois",186598,7747,"Tuesday",11010,102,"no"
"1307",2020-08-11,"Illinois",198919,7879,"Tuesday",12321,132,"no"
"1308",2020-08-18,"Illinois",211806,8017,"Tuesday",12887,138,"no"
"1309",2020-08-25,"Illinois",225812,8155,"Tuesday",14006,138,"no"
"1310",2020-09-01,"Illinois",239115,8299,"Tuesday",13303,144,"no"
"1311",2020-09-08,"Illinois",255229,8431,"Tuesday",16114,132,"no"
"1312",2020-09-15,"Illinois",267380,8589,"Tuesday",12151,158,"no"
"1313",2020-09-22,"Illinois",280511,8741,"Tuesday",13131,152,"no"
"1314",2020-09-29,"Illinois",294673,8901,"Tuesday",14162,160,"no"
"1315",2020-10-06,"Illinois",308990,9100,"Tuesday",14317,199,"no"
"1316",2020-10-13,"Illinois",329160,9288,"Tuesday",20170,188,"no"
"1317",2020-10-20,"Illinois",356151,9562,"Tuesday",26991,274,"no"
"1318",2020-10-27,"Illinois",389088,9860,"Tuesday",32937,298,"no"
"1319",2020-11-03,"Illinois",437879,10177,"Tuesday",48791,317,"no"
"1320",2020-11-10,"Illinois",512688,10658,"Tuesday",74809,481,"no"
"1321",2020-11-17,"Illinois",599358,11327,"Tuesday",86670,669,"no"
"1322",2020-11-24,"Illinois",675543,12294,"Tuesday",76185,967,"no"
"1323",2020-12-01,"Illinois",740510,13175,"Tuesday",64967,881,"no"
"1324",2020-12-08,"Illinois",805794,14392,"Tuesday",65284,1217,"no"
"1325",2020-12-15,"Illinois",865261,15591,"Tuesday",59467,1199,"no"
"1326",2020-12-22,"Illinois",913265,16677,"Tuesday",48004,1086,"no"
"1327",2020-12-29,"Illinois",950122,17606,"Tuesday",36857,929,"no"
"1328",2021-01-05,"Illinois",994511,18569,"Tuesday",44389,963,"no"
"1329",2021-01-12,"Illinois",1043041,19497,"Tuesday",48530,928,"no"
"1330",2021-01-19,"Illinois",1079307,20154,"Tuesday",36266,657,"no"
"1331",2021-01-26,"Illinois",1111028,20853,"Tuesday",31721,699,"no"
"1332",2021-02-02,"Illinois",1133691,21336,"Tuesday",22663,483,"no"
"1333",2021-02-09,"Illinois",1152942,21802,"Tuesday",19251,466,"no"
"1334",2021-02-16,"Illinois",1167889,22199,"Tuesday",14947,397,"no"
"1335",2021-02-23,"Illinois",1180421,22528,"Tuesday",12532,329,"no"
"1336",2021-03-02,"Illinois",1192860,22803,"Tuesday",12439,275,"no"
"1337",2021-03-09,"Illinois",1204693,23039,"Tuesday",11833,236,"no"
"1338",2021-03-16,"Illinois",1215745,23235,"Tuesday",11052,196,"no"
"1339",2021-03-23,"Illinois",1228418,23391,"Tuesday",12673,156,"no"
"1340",2021-03-30,"Illinois",1245548,23542,"Tuesday",17130,151,"no"
"1341",2021-04-06,"Illinois",1265309,23673,"Tuesday",19761,131,"no"
"1342",2021-04-13,"Illinois",1288969,23826,"Tuesday",23660,153,"no"
"1343",2021-04-20,"Illinois",1310368,23989,"Tuesday",21399,163,"no"
"1344",2021-04-27,"Illinois",1329443,24174,"Tuesday",19075,185,"no"
"1345",2021-05-04,"Illinois",1347662,24410,"Tuesday",18219,236,"no"
"1346",2021-05-11,"Illinois",1361775,24617,"Tuesday",14113,207,"no"
"1347",2021-05-18,"Illinois",1372597,24830,"Tuesday",10822,213,"no"
"1348",2021-05-25,"Illinois",1381201,25029,"Tuesday",8604,199,"no"
"1349",2021-06-01,"Illinois",1386620,25233,"Tuesday",5419,204,"no"
"1350",2021-06-08,"Illinois",1389928,25386,"Tuesday",3308,153,"no"
"1351",2021-06-15,"Illinois",1392005,25505,"Tuesday",2077,119,"no"
"1352",2021-06-22,"Illinois",1393640,25600,"Tuesday",1635,95,"no"
"1353",2021-06-29,"Illinois",1395442,25667,"Tuesday",1802,67,"no"
"1354",2021-07-06,"Illinois",1397725,25727,"Tuesday",2283,60,"no"
"1355",2021-07-13,"Illinois",1401519,25796,"Tuesday",3794,69,"no"
"1356",2021-07-20,"Illinois",1407317,25847,"Tuesday",5798,51,"no"
"1357",2021-07-27,"Illinois",1417560,25886,"Tuesday",10243,39,"no"
"1358",2021-08-03,"Illinois",1431494,25940,"Tuesday",13934,54,"no"
"1359",2021-08-10,"Illinois",1451423,26034,"Tuesday",19929,94,"no"
"1360",2021-08-17,"Illinois",1474807,26144,"Tuesday",23384,110,"no"
"1361",2021-08-24,"Illinois",1498948,26291,"Tuesday",24141,147,"no"
"1362",2021-08-31,"Illinois",1527348,26500,"Tuesday",28400,209,"no"
"1363",2021-09-07,"Illinois",1554798,26697,"Tuesday",27450,197,"no"
"1364",2021-09-14,"Illinois",1582811,27008,"Tuesday",28013,311,"no"
"1365",2021-09-21,"Illinois",1606469,27299,"Tuesday",23658,291,"no"
"1366",2021-09-28,"Illinois",1626227,27568,"Tuesday",19758,269,"no"
"1367",2021-10-05,"Illinois",1645978,27811,"Tuesday",19751,243,"no"
"1368",2021-10-12,"Illinois",1662993,28041,"Tuesday",17015,230,"no"
"1369",2021-10-19,"Illinois",1678528,28292,"Tuesday",15535,251,"no"
"1370",2021-10-26,"Illinois",1693530,28517,"Tuesday",15002,225,"no"
"1371",2021-11-02,"Illinois",1709334,28719,"Tuesday",15804,202,"no"
"1372",2021-11-09,"Illinois",1727932,28901,"Tuesday",18598,182,"no"
"1373",2021-11-16,"Illinois",1752893,29054,"Tuesday",24961,153,"no"
"1374",2021-11-23,"Illinois",1785089,29234,"Tuesday",32196,180,"no"
"1375",2020-03-10,"Indiana",6,0,"Tuesday",0,0,"no"
"1376",2020-03-17,"Indiana",30,2,"Tuesday",24,2,"no"
"1377",2020-03-24,"Indiana",371,17,"Tuesday",341,15,"no"
"1378",2020-03-31,"Indiana",2177,61,"Tuesday",1806,44,"no"
"1379",2020-04-07,"Indiana",5544,208,"Tuesday",3367,147,"no"
"1380",2020-04-14,"Indiana",8598,458,"Tuesday",3054,250,"no"
"1381",2020-04-21,"Indiana",12214,731,"Tuesday",3616,273,"no"
"1382",2020-04-28,"Indiana",16783,992,"Tuesday",4569,261,"no"
"1383",2020-05-05,"Indiana",21423,1326,"Tuesday",4640,334,"no"
"1384",2020-05-12,"Indiana",25676,1578,"Tuesday",4253,252,"no"
"1385",2020-05-19,"Indiana",29402,1824,"Tuesday",3726,246,"no"
"1386",2020-05-26,"Indiana",32856,2004,"Tuesday",3454,180,"no"
"1387",2020-06-02,"Indiana",36129,2197,"Tuesday",3273,193,"no"
"1388",2020-06-09,"Indiana",38985,2339,"Tuesday",2856,142,"no"
"1389",2020-06-16,"Indiana",41780,2447,"Tuesday",2795,108,"no"
"1390",2020-06-23,"Indiana",43967,2569,"Tuesday",2187,122,"no"
"1391",2020-06-30,"Indiana",46740,2640,"Tuesday",2773,71,"no"
"1392",2020-07-07,"Indiana",49859,2717,"Tuesday",3119,77,"no"
"1393",2020-07-14,"Indiana",54001,2775,"Tuesday",4142,58,"no"
"1394",2020-07-21,"Indiana",59344,2846,"Tuesday",5343,71,"no"
"1395",2020-07-28,"Indiana",65258,2924,"Tuesday",5914,78,"no"
"1396",2020-08-04,"Indiana",70944,2996,"Tuesday",5686,72,"no"
"1397",2020-08-11,"Indiana",77625,3069,"Tuesday",6681,73,"no"
"1398",2020-08-18,"Indiana",83799,3165,"Tuesday",6174,96,"no"
"1399",2020-08-25,"Indiana",90460,3241,"Tuesday",6661,76,"no"
"1400",2020-09-01,"Indiana",96988,3312,"Tuesday",6528,71,"no"
"1401",2020-09-08,"Indiana",102917,3380,"Tuesday",5929,68,"no"
"1402",2020-09-15,"Indiana",109445,3460,"Tuesday",6528,80,"no"
"1403",2020-09-22,"Indiana",114864,3520,"Tuesday",5419,60,"no"
"1404",2020-09-29,"Indiana",121327,3612,"Tuesday",6463,92,"no"
"1405",2020-10-06,"Indiana",129281,3711,"Tuesday",7954,99,"no"
"1406",2020-10-13,"Indiana",140505,3822,"Tuesday",11224,111,"no"
"1407",2020-10-20,"Indiana",153088,4008,"Tuesday",12583,186,"no"
"1408",2020-10-27,"Indiana",168996,4194,"Tuesday",15908,186,"no"
"1409",2020-11-03,"Indiana",190555,4439,"Tuesday",21559,245,"no"
"1410",2020-11-10,"Indiana",221894,4731,"Tuesday",31339,292,"no"
"1411",2020-11-17,"Indiana",264810,5025,"Tuesday",42916,294,"no"
"1412",2020-11-24,"Indiana",309218,5435,"Tuesday",44408,410,"no"
"1413",2020-12-01,"Indiana",347097,5864,"Tuesday",37879,429,"no"
"1414",2020-12-08,"Indiana",395449,6410,"Tuesday",48352,546,"no"
"1415",2020-12-15,"Indiana",437513,6968,"Tuesday",42064,558,"no"
"1416",2020-12-22,"Indiana",474797,7581,"Tuesday",37284,613,"no"
"1417",2020-12-29,"Indiana",503242,8051,"Tuesday",28445,470,"no"
"1418",2021-01-05,"Indiana",536084,8663,"Tuesday",32842,612,"no"
"1419",2021-01-12,"Indiana",573505,9104,"Tuesday",37421,441,"no"
"1420",2021-01-19,"Indiana",598494,9466,"Tuesday",24989,362,"no"
"1421",2021-01-26,"Indiana",618037,9807,"Tuesday",19543,341,"no"
"1422",2021-02-02,"Indiana",633043,10054,"Tuesday",15006,247,"no"
"1423",2021-02-09,"Indiana",645034,11942,"Tuesday",11991,1888,"no"
"1424",2021-02-16,"Indiana",653713,12231,"Tuesday",8679,289,"no"
"1425",2021-02-23,"Indiana",660229,12450,"Tuesday",6516,219,"no"
"1426",2021-03-02,"Indiana",665962,12623,"Tuesday",5733,173,"no"
"1427",2021-03-09,"Indiana",671570,12762,"Tuesday",5608,139,"no"
"1428",2021-03-16,"Indiana",676799,12876,"Tuesday",5229,114,"no"
"1429",2021-03-23,"Indiana",682360,12959,"Tuesday",5561,83,"no"
"1430",2021-03-30,"Indiana",688740,13038,"Tuesday",6380,79,"no"
"1431",2021-04-06,"Indiana",695532,13084,"Tuesday",6792,46,"no"
"1432",2021-04-13,"Indiana",704072,13167,"Tuesday",8540,83,"no"
"1433",2021-04-20,"Indiana",712755,13234,"Tuesday",8683,67,"no"
"1434",2021-04-27,"Indiana",719613,13293,"Tuesday",6858,59,"no"
"1435",2021-05-04,"Indiana",727536,13363,"Tuesday",7923,70,"no"
"1436",2021-05-11,"Indiana",734296,13434,"Tuesday",6760,71,"no"
"1437",2021-05-18,"Indiana",739811,13507,"Tuesday",5515,73,"no"
"1438",2021-05-25,"Indiana",744389,13566,"Tuesday",4578,59,"no"
"1439",2021-06-01,"Indiana",747549,13628,"Tuesday",3160,62,"no"
"1440",2021-06-08,"Indiana",750782,13696,"Tuesday",3233,68,"no"
"1441",2021-06-15,"Indiana",753174,13752,"Tuesday",2392,56,"no"
"1442",2021-06-22,"Indiana",755172,13811,"Tuesday",1998,59,"no"
"1443",2021-06-29,"Indiana",756877,13844,"Tuesday",1705,33,"no"
"1444",2021-07-06,"Indiana",759056,13884,"Tuesday",2179,40,"no"
"1445",2021-07-13,"Indiana",761838,13933,"Tuesday",2782,49,"no"
"1446",2021-07-20,"Indiana",765490,13958,"Tuesday",3652,25,"no"
"1447",2021-07-27,"Indiana",770770,13980,"Tuesday",5280,22,"no"
"1448",2021-08-03,"Indiana",779048,14025,"Tuesday",8278,45,"no"
"1449",2021-08-10,"Indiana",791823,14091,"Tuesday",12775,66,"no"
"1450",2021-08-17,"Indiana",809458,14173,"Tuesday",17635,82,"no"
"1451",2021-08-24,"Indiana",832366,14320,"Tuesday",22908,147,"no"
"1452",2021-08-31,"Indiana",861937,14491,"Tuesday",29571,171,"no"
"1453",2021-09-07,"Indiana",889827,14623,"Tuesday",27890,132,"no"
"1454",2021-09-14,"Indiana",916901,14940,"Tuesday",27074,317,"no"
"1455",2021-09-21,"Indiana",940608,15239,"Tuesday",23707,299,"no"
"1456",2021-09-28,"Indiana",959942,15561,"Tuesday",19334,322,"no"
"1457",2021-10-05,"Indiana",977567,15844,"Tuesday",17625,283,"no"
"1458",2021-10-12,"Indiana",992279,16109,"Tuesday",14712,265,"no"
"1459",2021-10-19,"Indiana",1005233,16370,"Tuesday",12954,261,"no"
"1460",2021-10-26,"Indiana",1016155,16567,"Tuesday",10922,197,"no"
"1461",2021-11-02,"Indiana",1027548,16783,"Tuesday",11393,216,"no"
"1462",2021-11-09,"Indiana",1040685,16976,"Tuesday",13137,193,"no"
"1463",2021-11-16,"Indiana",1061970,17147,"Tuesday",21285,171,"no"
"1464",2021-11-23,"Indiana",1084111,17369,"Tuesday",22141,222,"no"
"1465",2020-03-10,"Iowa",13,0,"Tuesday",0,0,"no"
"1466",2020-03-17,"Iowa",29,0,"Tuesday",16,0,"no"
"1467",2020-03-24,"Iowa",124,1,"Tuesday",95,1,"no"
"1468",2020-03-31,"Iowa",498,7,"Tuesday",374,6,"no"
"1469",2020-04-07,"Iowa",1048,26,"Tuesday",550,19,"no"
"1470",2020-04-14,"Iowa",1899,44,"Tuesday",851,18,"no"
"1471",2020-04-21,"Iowa",3641,83,"Tuesday",1742,39,"no"
"1472",2020-04-28,"Iowa",6376,136,"Tuesday",2735,53,"no"
"1473",2020-05-05,"Iowa",10111,207,"Tuesday",3735,71,"no"
"1474",2020-05-12,"Iowa",12912,289,"Tuesday",2801,82,"no"
"1475",2020-05-19,"Iowa",15296,367,"Tuesday",2384,78,"no"
"1476",2020-05-26,"Iowa",17999,480,"Tuesday",2703,113,"no"
"1477",2020-06-02,"Iowa",20017,564,"Tuesday",2018,84,"no"
"1478",2020-06-09,"Iowa",22271,629,"Tuesday",2254,65,"no"
"1479",2020-06-16,"Iowa",24263,670,"Tuesday",1992,41,"no"
"1480",2020-06-23,"Iowa",26470,690,"Tuesday",2207,20,"no"
"1481",2020-06-30,"Iowa",29152,717,"Tuesday",2682,27,"no"
"1482",2020-07-07,"Iowa",32153,732,"Tuesday",3001,15,"no"
"1483",2020-07-14,"Iowa",35942,759,"Tuesday",3789,27,"no"
"1484",2020-07-21,"Iowa",39721,808,"Tuesday",3779,49,"no"
"1485",2020-07-28,"Iowa",42928,839,"Tuesday",3207,31,"no"
"1486",2020-08-04,"Iowa",46231,888,"Tuesday",3303,49,"no"
"1487",2020-08-11,"Iowa",49521,946,"Tuesday",3290,58,"no"
"1488",2020-08-18,"Iowa",53201,1002,"Tuesday",3680,56,"no"
"1489",2020-08-25,"Iowa",57606,1059,"Tuesday",4405,57,"no"
"1490",2020-09-01,"Iowa",65846,1125,"Tuesday",8240,66,"no"
"1491",2020-09-08,"Iowa",71018,1185,"Tuesday",5172,60,"no"
"1492",2020-09-15,"Iowa",75722,1234,"Tuesday",4704,49,"no"
"1493",2020-09-22,"Iowa",81674,1293,"Tuesday",5952,59,"no"
"1494",2020-09-29,"Iowa",88234,1341,"Tuesday",6560,48,"no"
"1495",2020-10-06,"Iowa",93909,1414,"Tuesday",5675,73,"no"
"1496",2020-10-13,"Iowa",101531,1491,"Tuesday",7622,77,"no"
"1497",2020-10-20,"Iowa",109210,1576,"Tuesday",7679,85,"no"
"1498",2020-10-27,"Iowa",118852,1680,"Tuesday",9642,104,"no"
"1499",2020-11-03,"Iowa",134576,1780,"Tuesday",15724,100,"no"
"1500",2020-11-10,"Iowa",163827,1898,"Tuesday",29251,118,"no"
"1501",2020-11-17,"Iowa",193196,2064,"Tuesday",29369,166,"no"
