"","X","state","date","cases","deaths","weekday","new_cases","new_deaths","mask_mandate","mandate_start","mandate_end","population","us_population","prop_cases","prop_deaths","deaths_per_cases","weeks","cases_proyected","deaths_proyected","new_cases_proyected","new_deaths_proyected"
"413",1569,"West Virginia",2020-09-15,12976,280,"Tuesday",1315,30,"yes","2020-07-07","2021-06-20",1805832,327167434,7.1856075205224,0.155053183241852,2.15782983970407,27,12284.693541977,265.297724986256,1173.26989896641,23.4128803289966
"414",1570,"Wisconsin",2020-09-15,97002,1230,"Tuesday",9272,51,"yes","2020-08-01","2021-03-31",5813568,327167434,16.6854503120975,0.211574028204366,1.26801509247232,32,90916.5741170701,1198.4719817952,6478.14815434514,39.5587987556839
"415",1572,"Alabama",2020-09-22,146584,2457,"Tuesday",6424,70,"yes","2020-07-16","2021-04-09",4887871,327167434,29.9893348249166,0.502672840588469,1.67617202423184,28,143556.596141714,2443.97699274416,6850.97297667523,127.472187007727
"416",1574,"Arizona",2020-09-22,214846,5501,"Tuesday",5631,155,"yes","2020-05-08","2021-03-25",7171646,327167434,29.9576972985002,0.767048457216098,2.56043863976988,35,210816.707545797,5409.61783217748,2907.28402132457,99.9070399862949
"417",1575,"Arkansas",2020-09-22,76981,1209,"Tuesday",5484,59,"yes","2020-07-20","2021-03-30",3013825,327167434,25.542624405863,0.401151360812257,1.5705174003975,28,73991.7540929337,1287.84054161705,4438.37206497183,314.551572984447
"418",1577,"Colorado",2020-09-22,66552,2034,"Tuesday",3977,28,"yes","2020-07-16","2021-05-15",5695564,327167434,11.6848831827717,0.357120032362028,3.05625676163,29,63902.0521244008,2019.12775147282,2933.74778232621,25.4880953812224
"419",1579,"Delaware",2020-09-22,19761,628,"Tuesday",624,10,"yes","2020-04-28","2021-05-21",967171,327167434,20.4317540538333,0.649316408370392,3.17797682303527,28,19565.4721841564,622.549754673741,858.285917176367,11.5398482195787
"420",1581,"Florida",2020-09-22,687901,13415,"Tuesday",19063,629,"yes","2020-05-11","2021-05-04",21299325,327167434,32.2968450878138,0.629832166042821,1.95013526655725,30,678416.919761368,13245.6493015699,18592.2876710887,1051.57395798925
"421",1582,"Georgia",2020-09-22,290930,6524,"Tuesday",10574,269,"yes","2020-04-24","2021-05-01",10519475,327167434,27.6563231530091,0.620183041454065,2.24246382291273,30,286380.788133345,6423.57810355753,11413.0274543871,321.990897503398
"422",1586,"Illinois",2020-09-22,280511,8741,"Tuesday",13131,152,"yes","2020-05-01","2021-06-11",12741080,327167434,22.0162654971164,0.686048592427016,3.11609883391382,35,273670.741555103,8669.1069225394,9981.9815725807,171.321673548438
"423",1587,"Indiana",2020-09-22,114864,3520,"Tuesday",5419,60,"yes","2020-07-27","2021-04-06",6691878,327167434,17.1646882982625,0.526010785014311,3.06449366206993,29,112862.672368986,3500.70728272016,6846.60861834313,86.1855098802066
"424",1589,"Kansas",2020-09-22,55237,618,"Tuesday",4231,63,"yes","2020-07-03","2021-04-01",2911505,327167434,18.9719749751417,0.212261356240158,1.11881528685483,29,52645.8206168994,593.0910085682,2411.06384907231,90.2548760046639
"425",1590,"Kentucky",2020-09-22,66624,1148,"Tuesday",4638,36,"yes","2020-07-10","2021-06-11",4468402,327167434,14.9100282382829,0.256915111934871,1.7231027857829,29,64710.1009366693,1150.40141464705,5089.06775360848,82.216199853877
"426",1591,"Louisiana",2020-09-22,163253,5386,"Tuesday",4000,108,"yes","2020-08-07","2021-04-28",4659978,327167434,35.0329980098618,1.15579944798023,3.29917367521577,29,161773.604581892,5359.86607226544,5015.43141874255,173.52104270463
"427",1592,"Maine",2020-09-22,5146,140,"Tuesday",228,3,"yes","2020-05-01","2021-05-24",1338404,327167434,3.84487792923512,0.104602197841608,2.72055965798679,28,5023.81995589902,138.525093367726,226.088542576681,3.5137582655928
"428",1593,"Maryland",2020-09-22,121409,3895,"Tuesday",3664,46,"yes","2020-04-18","2021-05-15",6042718,327167434,20.0917865106397,0.644577489798465,3.20816413939659,29,119803.237488407,3870.17344068621,3813.35213202062,39.962887681193
"429",1594,"Massachusetts",2020-09-22,127969,9328,"Tuesday",2576,103,"yes","2020-05-06","2021-05-29",6902149,327167434,18.5404574720134,1.35146314575359,7.28926536895654,34,126626.464180905,9267.28902323493,6524.493006055,87.5440721091945
"430",1595,"Michigan",2020-09-22,130406,6998,"Tuesday",5428,65,"yes","2020-04-27","2020-10-02",9995915,327167434,13.0459292621036,0.700085985124923,5.36631750072849,29,128087.300625268,6993.27707933382,6513.64422213865,157.169957398841
"431",1596,"Minnesota",2020-09-22,91474,2031,"Tuesday",6071,52,"yes","2020-07-25","2021-05-14",5611179,327167434,16.3020997904362,0.361956016730174,2.22030303692853,29,87338.3538723809,2012.32315551856,2916.28023243041,76.9711004848782
"432",1597,"Mississippi",2020-09-22,94021,2846,"Tuesday",3498,112,"yes","2020-08-05","2020-09-30",2986530,327167434,31.48168610394,0.952945391474387,3.0269833335106,28,92137.1707918077,2811.69035827081,2796.53685470474,179.424917670379
"433",1599,"Montana",2020-09-22,10792,163,"Tuesday",1511,22,"yes","2020-07-15","2021-02-12",1062305,327167434,10.1590409533985,0.153439925445141,1.51037805782061,28,9750.34499995499,153.48120077585,861.723326135272,26.7960266893238
"434",1603,"New Jersey",2020-09-22,202371,16076,"Tuesday",3178,33,"yes","2020-04-08","2021-05-28",8908520,327167434,22.7165679596611,1.80456461903885,7.94382594344051,29,200578.829276909,16066.5517610519,2927.90626862235,47.5020357226767
"435",1606,"North Carolina",2020-09-22,196258,3320,"Tuesday",8772,185,"yes","2020-06-26","2021-05-14",10383620,327167434,18.9007301885084,0.319734350833332,1.69165078620999,30,191798.346616197,3236.19724293396,7871.89520600229,203.685266541647
"436",1609,"Ohio",2020-09-22,145850,4635,"Tuesday",6365,129,"yes","2020-07-23","2021-06-02",11689442,327167434,12.4770711895401,0.396511655560633,3.17792252314021,29,143389.534675239,4613.74487201742,7544.12548757548,247.6606013209
"437",1611,"Oregon",2020-09-22,31323,535,"Tuesday",1659,16,"yes","2020-07-01","2021-06-30",4190713,327167434,7.47438443052531,0.127663240121669,1.70801008843342,30,30340.9896893984,533.050659972916,1260.57181041269,28.053176569175
"438",1612,"Pennsylvania",2020-09-22,156512,8099,"Tuesday",5431,154,"yes","2020-07-01","2021-06-28",12807060,327167434,12.2207594873453,0.632385574831382,5.17468309139235,29,154115.006129158,7986.82801417007,6040.3149885812,75.3651137235502
"439",1614,"Rhode Island",2020-09-22,24044,1099,"Tuesday",794,21,"yes","2020-05-08","2021-07-06",1057315,327167434,22.7406212907223,1.03942533682015,4.57078689070038,30,23586.1521709205,1087.62745315892,693.24544065804,24.0985657817569
"440",1615,"South Carolina",2020-09-22,140789,3243,"Tuesday",7319,145,"yes","2020-08-03","2021-05-11",5084127,327167434,27.6918731573779,0.637867622110935,2.3034470022516,29,137419.646812276,3195.40885834317,8366.61365148686,202.671031833356
"441",1618,"Texas",2020-09-22,749069,15322,"Tuesday",47560,661,"yes","2020-07-03","2021-03-10",28701845,327167434,26.0982874097467,0.533833277965232,2.04547244646354,32,717586.273528236,15081.4162096456,34355.0839628157,780.254587971716
"442",1620,"Vermont",2020-09-22,1721,58,"Tuesday",19,0,"yes","2020-08-01","2021-06-14",626299,327167434,2.74788878794314,0.0926075245210355,3.37013364323068,29,1726.51987053771,58,62.9372320411919,0
"443",1622,"Virginia",2020-09-22,142010,3060,"Tuesday",6496,221,"yes","2020-05-29","2021-05-15",8517685,327167434,16.6723704856425,0.359252543384734,2.154777832547,29,139213.67465949,2918.73781351642,7269.72590440881,194.955307632957
"444",1624,"West Virginia",2020-09-22,14384,317,"Tuesday",1408,37,"yes","2020-07-07","2021-06-20",1805832,327167434,7.96530352768142,0.175542353884525,2.20383759733037,28,13688.1059345877,296.324146839234,1403.41239261068,31.0264218529786
"445",1625,"Wisconsin",2020-09-22,110393,1259,"Tuesday",13391,29,"yes","2020-08-01","2021-03-31",5813568,327167434,18.9888550370444,0.216562358950648,1.14047086318879,33,101999.247642295,1256.32142043761,11082.6735252253,57.8494386424125
"446",1627,"Alabama",2020-09-29,153554,2517,"Tuesday",6970,60,"yes","2020-07-16","2021-04-09",4887871,327167434,31.4153135383483,0.514948123630922,1.63916277010042,29,149905.583244032,2492.76607306315,6348.987102318,48.7890803189844
"447",1629,"Arizona",2020-09-29,218185,5632,"Tuesday",3339,131,"yes","2020-05-08","2021-03-25",7171646,327167434,30.423280792164,0.785314835673707,2.58129568943786,36,217718.081759097,5580.17719899678,6901.37421329986,170.559366819294
"448",1630,"Arkansas",2020-09-29,82755,1350,"Tuesday",5774,141,"yes","2020-07-20","2021-03-30",3013825,327167434,27.4584622531169,0.447935762693587,1.63132137030995,29,79878.7781090313,1239.62558477743,5887.02401609762,-48.2149568396212
"449",1632,"Colorado",2020-09-29,70458,2058,"Tuesday",3906,24,"yes","2020-07-16","2021-05-15",5695564,327167434,12.3706800590776,0.361333838053615,2.92088904027932,30,68634.3046012416,2048.1462211401,4732.25247684085,29.0184696672866
"450",1634,"Delaware",2020-09-29,20531,635,"Tuesday",770,7,"yes","2020-04-28","2021-05-21",967171,327167434,21.2278904144148,0.656554011648406,3.09288393161561,29,20080.5890695467,633.060516951561,515.116885390224,10.5107622778198
"451",1636,"Florida",2020-09-29,704560,14142,"Tuesday",16659,727,"yes","2020-05-11","2021-05-04",21299325,327167434,33.0789825499165,0.663964703106789,2.00721017372545,31,697635.290092189,13741.0103098003,19218.3703308209,495.361008230415
"452",1637,"Georgia",2020-09-29,300019,6836,"Tuesday",9089,312,"yes","2020-04-24","2021-05-01",10519475,327167434,28.5203396557338,0.649842316275289,2.27852236025052,31,296365.627627982,6662.80758598788,9984.8394946375,239.22948243035
"453",1641,"Illinois",2020-09-29,294673,8901,"Tuesday",14162,160,"yes","2020-05-01","2021-06-11",12741080,327167434,23.127788225174,0.698606397573832,3.02063643428478,36,287316.379456393,8818.00577640683,13645.63790129,148.898853867428
"454",1642,"Indiana",2020-09-29,121327,3612,"Tuesday",6463,92,"yes","2020-07-27","2021-04-06",6691878,327167434,18.1304859413157,0.539758794168095,2.97707847387638,30,117673.302253999,3550.38905301175,4810.62988501322,49.6817702915932
"455",1644,"Kansas",2020-09-29,59951,650,"Tuesday",4714,32,"yes","2020-07-03","2021-04-01",2911505,327167434,20.591068880184,0.223252235527674,1.08421877866925,30,57482.3469706175,652.13306551281,4836.5263537181,59.0420569446104
"456",1645,"Kentucky",2020-09-29,71921,1205,"Tuesday",5297,57,"yes","2020-07-10","2021-06-11",4468402,327167434,16.0954632103378,0.26967135007101,1.67544945148149,30,69071.5575350231,1166.43472034852,4361.45659835383,16.0333057014666
"457",1646,"Louisiana",2020-09-29,166848,5490,"Tuesday",3595,104,"yes","2020-08-07","2021-04-28",4659978,327167434,35.804460879429,1.17811714990929,3.29042002301496,30,165290.519647256,5440.8259182062,3516.91506536392,80.9598459407634
"458",1647,"Maine",2020-09-29,5337,141,"Tuesday",191,1,"yes","2020-05-01","2021-05-24",1338404,327167434,3.98758521343331,0.10534935639762,2.64193367060146,29,5263.93369964959,141.524545857925,240.113743750573,2.99945249019882
"459",1648,"Maryland",2020-09-29,124805,3946,"Tuesday",3396,51,"yes","2020-04-18","2021-05-15",6042718,327167434,20.6537852668286,0.653017400447944,3.16173230239173,30,123283.537060624,3918.20574863628,3480.2995722171,48.0323079500754
"460",1649,"Massachusetts",2020-09-29,131584,9423,"Tuesday",3615,95,"yes","2020-05-06","2021-05-29",6902149,327167434,19.064207393958,1.36522697496099,7.16120500972763,35,129276.777506546,9379.93046097845,2650.31332564144,112.641437743516
"461",1650,"Michigan",2020-09-29,136899,7073,"Tuesday",6493,75,"yes","2020-04-27","2020-10-02",9995915,327167434,13.695494609548,0.707589050126977,5.16658266313121,30,133207.775383112,7030.72817077146,5120.4747578446,37.4510914376378
"462",1651,"Minnesota",2020-09-29,98499,2072,"Tuesday",7025,41,"yes","2020-07-25","2021-05-14",5611179,327167434,17.5540648409185,0.369262859017686,2.10357465558026,30,94669.469254295,2057.51015793975,7331.11538191402,45.1870024211971
"463",1652,"Mississippi",2020-09-29,97638,2957,"Tuesday",3617,111,"yes","2020-08-05","2020-09-30",2986530,327167434,32.6927906299284,0.99011227076239,3.02853397242877,29,95820.3669793113,2903.70898554142,3683.19618750359,92.0186272706082
"464",1654,"Montana",2020-09-29,12825,177,"Tuesday",2033,14,"yes","2020-07-15","2021-02-12",1062305,327167434,12.0728039499014,0.166618814747177,1.38011695906433,29,11637.388117012,175.255578314918,1887.04311705698,21.7743775390688
"465",1658,"New Jersey",2020-09-29,206354,16117,"Tuesday",3983,41,"yes","2020-04-08","2021-05-28",8908520,327167434,23.1636680391356,1.80916695478037,7.8103647130659,30,203978.963369155,16092.5254463071,3400.13409224583,25.9736852552178
"466",1661,"North Carolina",2020-09-29,209384,3511,"Tuesday",13126,191,"yes","2020-06-26","2021-05-14",10383620,327167434,20.1648365406284,0.338128706558984,1.67682344400718,31,200796.72787996,3416.5545008235,8998.38126376248,180.357257889538
"467",1664,"Ohio",2020-09-29,152907,4783,"Tuesday",7057,148,"yes","2020-07-23","2021-06-02",11689442,327167434,13.0807783639287,0.409172653408093,3.12804515162811,30,149140.603728266,4700.87836545373,5751.06905302691,87.1334934363149
"468",1666,"Oregon",2020-09-29,33297,555,"Tuesday",1974,20,"yes","2020-07-01","2021-06-30",4190713,327167434,7.94542599314246,0.132435697696311,1.66681683034508,31,32186.9755040828,543.184031521723,1845.98581468436,10.1333715488078
"469",1667,"Pennsylvania",2020-09-29,163219,8196,"Tuesday",6707,97,"yes","2020-07-01","2021-06-28",12807060,327167434,12.7444550115327,0.639959522325967,5.02147421562441,30,159300.278966937,8177.11579307717,5185.27283777847,190.2877789071
"470",1669,"Rhode Island",2020-09-29,24556,1113,"Tuesday",512,14,"yes","2020-05-08","2021-07-06",1057315,327167434,23.2248667615611,1.0526664239134,4.53249714937286,31,24451.1111757389,1109.65291461298,864.959004818447,22.0254614540604
"471",1670,"South Carolina",2020-09-29,147634,3359,"Tuesday",6845,116,"yes","2020-08-03","2021-05-11",5084127,327167434,29.0382203276983,0.660683731936673,2.27522115501849,30,144597.657071015,3318.025476439,7178.01025873845,122.616618095827
"472",1673,"Texas",2020-09-29,780543,15994,"Tuesday",31474,672,"yes","2020-07-03","2021-03-10",28701845,327167434,27.1948719672899,0.557246406981851,2.04908634117531,33,774044.827517144,15663.5930056289,56458.5539889078,582.176795983311
"473",1675,"Vermont",2020-09-29,1749,58,"Tuesday",28,0,"yes","2020-08-01","2021-06-14",626299,327167434,2.7925958687464,0.0926075245210355,3.31618067467124,30,1730.57939140761,58,4.05952086990465,0
"474",1677,"Virginia",2020-09-29,147516,3187,"Tuesday",5506,127,"yes","2020-05-29","2021-05-15",8517685,327167434,17.3187902581511,0.37416269796312,2.16044361289623,30,145373.85555998,3176.86999954546,6160.18090049038,258.132186029037
"475",1679,"West Virginia",2020-09-29,15692,345,"Tuesday",1308,28,"yes","2020-07-07","2021-06-20",1805832,327167434,8.68962339796836,0.19104767220871,2.19857252102982,29,15144.2961286765,337.294980056669,1456.19019408881,40.9708332174346
"476",1680,"Wisconsin",2020-09-29,126744,1312,"Tuesday",16351,53,"yes","2020-08-01","2021-03-31",5813568,327167434,21.8014135209221,0.22567896341799,1.03515748279997,34,117766.551836302,1273.75540370013,15767.3041940062,17.4339832625183
"477",1682,"Alabama",2020-10-06,160477,2580,"Tuesday",6923,63,"yes","2020-07-16","2021-04-09",4887871,327167434,32.8316766133967,0.527837170825498,1.60770702343638,30,157162.314804983,2547.54723451557,7256.73156095174,54.7811614524198
"478",1684,"Arizona",2020-10-06,221937,5713,"Tuesday",3752,81,"yes","2020-05-08","2021-03-25",7171646,327167434,30.9464521812705,0.796609313956657,2.57415392656475,37,219873.90961741,5698.66525333035,2155.82785831369,118.488054333571
"479",1685,"Arkansas",2020-10-06,88071,1469,"Tuesday",5316,119,"yes","2020-07-20","2021-03-30",3013825,327167434,29.2223337453236,0.487420470664355,1.66797243133381,30,85802.4305352698,1426.5516561946,5923.65242623852,186.926071417174
"480",1687,"Colorado",2020-10-06,74535,2094,"Tuesday",4077,36,"yes","2020-07-16","2021-05-15",5695564,327167434,13.086500300936,0.367654546590996,2.80941839404307,31,72496.1446297312,2070.1059867698,3861.84002848958,21.9597656296978
"481",1689,"Delaware",2020-10-06,21466,646,"Tuesday",935,11,"yes","2020-04-28","2021-05-21",967171,327167434,22.1946274236924,0.667927388228142,3.00941023013137,30,20927.1793065285,638.529205423169,846.59023698184,5.46868847160852
"482",1691,"Florida",2020-10-06,720117,14766,"Tuesday",15557,624,"yes","2020-05-11","2021-05-04",21299325,327167434,33.8093812832097,0.693261406171322,2.05050012706269,32,713040.182401399,14520.1435808243,15404.8923092099,779.133271024011
"483",1692,"Georgia",2020-10-06,329101,7062,"Tuesday",29082,226,"yes","2020-04-24","2021-05-01",10519475,327167434,31.2849262914737,0.671326278165022,2.14584580417562,32,304669.433657868,6997.55152343408,8303.80602988618,334.7439374462
"484",1696,"Illinois",2020-10-06,308990,9100,"Tuesday",14317,199,"yes","2020-05-01","2021-06-11",12741080,327167434,24.2514763269676,0.714225167725185,2.94507912877439,37,302019.906415838,8982.09494473703,14703.5269594453,164.089168330198
"485",1697,"Indiana",2020-10-06,129281,3711,"Tuesday",7954,99,"yes","2020-07-27","2021-04-06",6691878,327167434,19.3190909935895,0.554552847496622,2.87049141018402,31,124693.616409151,3658.89781466794,7020.31415515205,108.50876165619
"486",1699,"Kansas",2020-10-06,64077,706,"Tuesday",4126,56,"yes","2020-07-03","2021-04-01",2911505,327167434,22.0082053783181,0.242486274280827,1.10179939759976,31,62456.7822498865,666.616098405763,4974.43527926901,14.4830328929528
"487",1700,"Kentucky",2020-10-06,77741,1255,"Tuesday",5820,50,"yes","2020-07-10","2021-06-11",4468402,327167434,17.3979422621331,0.28086103264657,1.61433477830231,31,74725.3958149666,1234.55267929086,5653.83827994348,68.1179589423427
"488",1701,"Louisiana",2020-10-06,170469,5592,"Tuesday",3621,102,"yes","2020-08-07","2021-04-28",4659978,327167434,36.5815031744785,1.2000056652628,3.28036182531721,31,168675.079040754,5542.75065735507,3384.55939349878,101.924739148874
